n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,12
2,1,19
3,1,12
4,1,8
5,1,11
6,1,18
7,1,19
8,1,6
9,1,20
10,1,1
11,1,12
12,1,6
13,1,2
14,1,10
15,1,17
16,1,10
17,1,14
18,1,7
19,1,8
20,1,7
21,1,2
22,1,14
23,1,18
24,1,8
25,1,18
26,1,6
27,1,3
28,1,15
29,1,15
30,1,8
31,1,16
32,1,8
33,1,1
34,1,8
35,1,4
36,1,7
37,1,13
38,1,18
39,1,8
40,1,1
41,1,14
42,1,18
43,1,19
44,1,4
45,1,4
46,1,4
47,1,18
48,1,3
49,1,13
50,1,16
51,1,6
52,1,14
53,1,11
54,1,1
55,1,13
56,1,13
57,1,10
58,1,18
59,1,17
60,1,3
61,1,8
62,1,9
63,1,20
64,1,10
65,1,8
66,1,19
67,2,20
68,2,20
69,2,9
70,2,11
71,2,9
72,2,10
73,2,15
74,2,10
75,2,1
76,2,6
77,2,18
78,2,20
79,2,6
80,2,14
81,2,12
82,2,12
83,2,11
84,2,12
85,2,9
86,2,8
87,2,19
88,2,13
89,2,14
90,2,3
91,2,7
92,2,20
93,2,9
94,2,10
95,2,19
96,2,15
97,2,7
98,2,11
99,2,8
100,2,4
101,2,8
102,2,2
103,2,19
104,2,14
105,2,5
106,2,8
107,2,15
108,2,6
109,2,15
110,2,19
111,2,11
112,2,10
113,2,19
114,2,5
115,2,5
116,2,12
117,2,11
118,2,13
119,2,11
120,2,14
121,2,12
122,2,5
123,2,19
124,2,18
125,2,15
126,2,16
127,2,12
128,2,1
129,2,12
130,2,6
131,2,8
132,2,6
133,2,11
134,3,20
135,3,1
136,3,7
137,3,4
138,3,5
139,3,4
140,3,15
141,3,8
142,3,1
143,3,5
144,3,7
145,3,13
146,3,4
147,3,9
148,3,17
149,3,2
150,3,11
151,3,11
152,3,10
153,3,8
154,3,13
155,3,3
156,3,6
157,3,8
158,3,11
159,3,14
160,3,9
161,3,19
162,3,3
163,3,18
164,3,11
165,3,10
166,3,4
167,3,18
168,3,1
169,3,2
170,3,4
171,3,4
172,3,14
173,3,17
174,3,7
175,3,9
176,3,7
177,3,15
178,3,9
179,3,10
180,3,13
181,3,9
182,3,3
183,3,10
184,3,3
185,3,15
186,3,7
187,3,12
188,3,4
189,3,20
190,3,2
191,3,16
192,3,8
193,3,11
194,3,4
195,3,15
196,3,19
197,3,16
198,3,1
199,3,5
200,3,7
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,1,4,9,2023/01/05 07:30,2023/01/05 19:30
2,1,17,1,2023/01/03 22:30,2023/01/04 10:30
3,2,4,5,2023/01/03 03:00,2023/01/04 03:00
4,1,1,6,2023/01/06 17:00,2023/01/06 19:00
5,1,5,13,2023/01/07 08:30,2023/01/07 16:30
6,1,18,6,2023/01/03 11:30,2023/01/03 19:30
7,2,1,18,2023/01/04 19:30,2023/01/05 01:30
8,1,13,2,2023/01/02 11:30,2023/01/02 15:30
9,3,1,11,2023/01/01 09:30,2023/01/02 09:30
10,1,1,13,2023/01/04 23:30,2023/01/05 07:30
11,1,2,16,2023/01/06 02:30,2023/01/06 14:30
12,3,9,6,2023/01/01 01:30,2023/01/01 04:30
13,3,5,12,2023/01/05 02:00,2023/01/05 04:00
14,1,13,9,2023/01/05 15:00,2023/01/06 15:00
15,2,8,14,2023/01/03 21:00,2023/01/04 09:00
16,1,5,13,2023/01/03 06:00,2023/01/03 12:00
17,1,15,12,2023/01/06 19:00,2023/01/06 22:00
18,2,1,9,2023/01/09 19:00,2023/01/10 03:00
19,2,15,10,2023/01/03 12:00,2023/01/03 18:00
20,3,19,7,2023/01/07 18:00,2023/01/08 12:00
21,3,15,15,2023/01/03 21:30,2023/01/04 15:30
22,1,14,15,2023/01/01 09:00,2023/01/02 03:00
23,1,4,6,2023/01/09 07:00,2023/01/10 01:00
24,2,13,13,2023/01/04 13:30,2023/01/04 17:30
25,3,18,7,2023/01/01 22:30,2023/01/02 02:30
26,1,1,3,2023/01/02 15:00,2023/01/03 03:00
27,1,11,13,2023/01/07 20:00,2023/01/08 14:00
28,2,10,10,2023/01/08 05:30,2023/01/08 17:30
29,1,14,10,2023/01/02 14:30,2023/01/03 02:30
30,2,10,11,2023/01/05 07:30,2023/01/05 19:30
31,2,10,10,2023/01/07 12:30,2023/01/07 15:30
32,1,18,9,2023/01/06 10:30,2023/01/07 04:30
33,1,1,10,2023/01/05 12:00,2023/01/06 12:00
34,1,14,12,2023/01/02 14:00,2023/01/03 08:00
35,3,18,20,2023/01/02 05:00,2023/01/02 17:00
36,1,11,5,2023/01/09 18:00,2023/01/10 18:00
37,2,14,7,2023/01/05 03:00,2023/01/05 15:00
38,3,5,12,2023/01/01 17:30,2023/01/01 20:30
39,1,13,14,2023/01/09 09:30,2023/01/10 03:30
40,1,10,7,2023/01/08 05:00,2023/01/08 11:00
41,1,11,12,2023/01/09 07:00,2023/01/10 01:00
42,2,13,13,2023/01/08 19:00,2023/01/09 01:00
43,2,18,5,2023/01/10 06:30,2023/01/10 08:30
