n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,1
2,1,18
3,1,1
4,1,20
5,1,10
6,1,2
7,1,6
8,1,11
9,1,16
10,1,17
11,1,17
12,1,1
13,1,6
14,1,11
15,1,14
16,1,9
17,1,9
18,1,20
19,1,4
20,1,2
21,1,15
22,1,6
23,1,11
24,1,8
25,1,15
26,1,9
27,1,2
28,1,1
29,1,2
30,1,4
31,1,8
32,1,12
33,1,9
34,1,15
35,1,9
36,1,19
37,1,17
38,1,9
39,1,20
40,1,9
41,1,16
42,1,19
43,1,15
44,1,15
45,1,12
46,1,8
47,1,6
48,1,17
49,1,6
50,1,6
51,1,3
52,1,9
53,1,12
54,1,17
55,1,1
56,1,14
57,1,3
58,1,3
59,1,8
60,1,17
61,1,1
62,1,4
63,1,5
64,1,7
65,1,13
66,1,14
67,2,3
68,2,10
69,2,4
70,2,10
71,2,18
72,2,18
73,2,5
74,2,17
75,2,6
76,2,20
77,2,16
78,2,9
79,2,7
80,2,6
81,2,8
82,2,3
83,2,7
84,2,6
85,2,6
86,2,2
87,2,19
88,2,4
89,2,8
90,2,14
91,2,3
92,2,15
93,2,14
94,2,3
95,2,8
96,2,9
97,2,3
98,2,15
99,2,1
100,2,3
101,2,8
102,2,10
103,2,1
104,2,13
105,2,4
106,2,12
107,2,11
108,2,13
109,2,4
110,2,4
111,2,3
112,2,14
113,2,12
114,2,11
115,2,6
116,2,5
117,2,4
118,2,9
119,2,5
120,2,20
121,2,7
122,2,5
123,2,14
124,2,15
125,2,15
126,2,6
127,2,9
128,2,6
129,2,10
130,2,11
131,2,20
132,2,16
133,2,17
134,3,16
135,3,13
136,3,8
137,3,19
138,3,20
139,3,3
140,3,3
141,3,2
142,3,19
143,3,18
144,3,20
145,3,11
146,3,3
147,3,8
148,3,13
149,3,12
150,3,3
151,3,12
152,3,18
153,3,18
154,3,14
155,3,14
156,3,16
157,3,18
158,3,19
159,3,6
160,3,20
161,3,5
162,3,14
163,3,8
164,3,4
165,3,18
166,3,16
167,3,7
168,3,2
169,3,19
170,3,18
171,3,9
172,3,3
173,3,11
174,3,8
175,3,7
176,3,8
177,3,8
178,3,6
179,3,10
180,3,3
181,3,10
182,3,15
183,3,12
184,3,18
185,3,12
186,3,20
187,3,6
188,3,12
189,3,20
190,3,4
191,3,18
192,3,17
193,3,20
194,3,10
195,3,18
196,3,7
197,3,3
198,3,4
199,3,20
200,3,1
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,6,2,2023/01/01 14:00,2023/01/01 18:00
2,3,13,3,2023/01/01 05:00,2023/01/02 05:00
3,2,13,16,2023/01/01 22:00,2023/01/02 10:00
4,2,10,11,2023/01/03 22:30,2023/01/04 16:30
5,1,18,6,2023/01/10 16:00,2023/01/11 00:00
6,1,5,17,2023/01/09 08:00,2023/01/10 08:00
7,1,16,2,2023/01/06 06:30,2023/01/06 18:30
8,3,10,5,2023/01/04 16:00,2023/01/05 04:00
9,2,5,16,2023/01/06 19:30,2023/01/07 03:30
10,2,1,6,2023/01/02 05:30,2023/01/03 05:30
11,2,9,19,2023/01/10 02:00,2023/01/10 14:00
12,1,12,20,2023/01/03 14:30,2023/01/03 16:30
13,1,15,16,2023/01/01 22:30,2023/01/02 10:30
14,1,17,20,2023/01/03 20:30,2023/01/04 14:30
15,3,8,9,2023/01/02 15:30,2023/01/02 23:30
16,2,14,17,2023/01/03 16:30,2023/01/03 18:30
17,3,6,5,2023/01/05 23:00,2023/01/06 11:00
18,2,6,12,2023/01/10 16:30,2023/01/10 20:30
19,1,13,14,2023/01/05 07:00,2023/01/05 13:00
20,1,11,10,2023/01/02 06:00,2023/01/02 08:00
