n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,7
2,1,12
3,1,15
4,1,8
5,1,13
6,1,10
7,1,3
8,1,3
9,1,3
10,1,19
11,1,10
12,1,8
13,1,17
14,1,2
15,1,17
16,1,10
17,1,11
18,1,13
19,1,17
20,1,3
21,1,5
22,1,6
23,1,5
24,1,10
25,1,2
26,1,10
27,1,10
28,1,13
29,1,17
30,1,15
31,1,11
32,1,8
33,1,6
34,1,9
35,1,18
36,1,5
37,1,19
38,1,5
39,1,8
40,1,14
41,1,15
42,1,2
43,1,18
44,1,11
45,1,17
46,1,6
47,1,16
48,1,8
49,1,17
50,1,17
51,1,13
52,1,8
53,1,5
54,1,1
55,1,20
56,1,17
57,1,2
58,1,14
59,1,7
60,1,7
61,1,3
62,1,20
63,1,10
64,1,8
65,1,7
66,1,13
67,2,12
68,2,6
69,2,4
70,2,19
71,2,9
72,2,13
73,2,19
74,2,5
75,2,10
76,2,7
77,2,19
78,2,2
79,2,15
80,2,13
81,2,15
82,2,19
83,2,12
84,2,18
85,2,6
86,2,18
87,2,20
88,2,11
89,2,10
90,2,3
91,2,19
92,2,1
93,2,17
94,2,8
95,2,14
96,2,12
97,2,19
98,2,4
99,2,14
100,2,20
101,2,15
102,2,20
103,2,3
104,2,11
105,2,5
106,2,17
107,2,6
108,2,9
109,2,11
110,2,9
111,2,17
112,2,10
113,2,9
114,2,14
115,2,11
116,2,15
117,2,9
118,2,7
119,2,12
120,2,12
121,2,15
122,2,3
123,2,18
124,2,11
125,2,15
126,2,4
127,2,7
128,2,15
129,2,19
130,2,18
131,2,7
132,2,15
133,2,1
134,3,6
135,3,14
136,3,11
137,3,17
138,3,20
139,3,9
140,3,18
141,3,10
142,3,10
143,3,5
144,3,14
145,3,12
146,3,1
147,3,19
148,3,15
149,3,6
150,3,7
151,3,5
152,3,15
153,3,20
154,3,7
155,3,1
156,3,19
157,3,1
158,3,13
159,3,12
160,3,15
161,3,18
162,3,2
163,3,10
164,3,15
165,3,5
166,3,17
167,3,15
168,3,8
169,3,9
170,3,6
171,3,10
172,3,14
173,3,4
174,3,15
175,3,14
176,3,15
177,3,9
178,3,15
179,3,7
180,3,6
181,3,19
182,3,12
183,3,11
184,3,17
185,3,8
186,3,15
187,3,18
188,3,20
189,3,13
190,3,11
191,3,10
192,3,6
193,3,15
194,3,16
195,3,18
196,3,12
197,3,4
198,3,7
199,3,19
200,3,5
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,8,16,2023/01/03 01:30,2023/01/03 04:30
2,3,18,9,2023/01/03 22:00,2023/01/04 02:00
3,1,19,5,2023/01/05 10:00,2023/01/05 14:00
4,1,17,15,2023/01/06 12:30,2023/01/06 18:30
5,1,2,6,2023/01/09 08:00,2023/01/09 14:00
6,1,4,14,2023/01/01 16:30,2023/01/01 19:30
7,2,16,9,2023/01/09 11:00,2023/01/09 23:00
8,1,10,12,2023/01/01 18:30,2023/01/02 06:30
9,3,7,10,2023/01/06 14:30,2023/01/06 22:30
10,3,20,20,2023/01/09 00:00,2023/01/09 04:00
11,2,19,15,2023/01/06 02:30,2023/01/06 08:30
12,2,18,16,2023/01/02 20:30,2023/01/02 23:30
13,2,8,6,2023/01/10 05:00,2023/01/10 08:00
14,2,4,15,2023/01/04 19:00,2023/01/04 22:00
15,3,1,7,2023/01/07 14:00,2023/01/08 02:00
16,2,6,1,2023/01/03 03:30,2023/01/04 03:30
17,2,13,4,2023/01/10 04:00,2023/01/10 07:00
18,3,16,8,2023/01/03 16:30,2023/01/03 18:30
19,1,7,8,2023/01/09 11:30,2023/01/09 23:30
20,1,17,17,2023/01/04 06:00,2023/01/04 12:00
21,1,4,2,2023/01/01 19:30,2023/01/02 01:30
22,2,13,20,2023/01/09 18:00,2023/01/10 06:00
23,1,8,8,2023/01/03 21:00,2023/01/04 01:00
24,1,6,8,2023/01/05 04:00,2023/01/05 06:00
25,3,20,20,2023/01/09 18:30,2023/01/10 00:30
26,2,7,3,2023/01/06 03:30,2023/01/06 15:30
27,1,17,15,2023/01/06 10:30,2023/01/07 10:30
28,1,5,8,2023/01/08 13:30,2023/01/09 13:30
29,1,2,11,2023/01/07 17:00,2023/01/07 21:00
30,1,13,7,2023/01/06 03:30,2023/01/06 07:30
31,1,2,12,2023/01/02 06:00,2023/01/02 08:00
32,1,19,2,2023/01/07 18:00,2023/01/07 21:00
33,1,14,3,2023/01/05 21:00,2023/01/06 21:00
34,2,9,16,2023/01/07 16:30,2023/01/07 22:30
35,1,1,10,2023/01/03 04:30,2023/01/03 06:30
36,1,19,18,2023/01/08 12:00,2023/01/08 15:00
