n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,6
2,1,7
3,1,6
4,1,16
5,1,13
6,1,20
7,1,16
8,1,3
9,1,17
10,1,10
11,1,12
12,1,3
13,1,16
14,1,2
15,1,16
16,1,20
17,1,20
18,1,3
19,1,6
20,1,3
21,1,20
22,1,8
23,1,3
24,1,8
25,1,16
26,1,18
27,1,20
28,1,6
29,1,1
30,1,11
31,1,7
32,1,18
33,1,3
34,1,20
35,1,17
36,1,9
37,1,20
38,1,3
39,1,8
40,1,12
41,1,18
42,1,16
43,1,13
44,1,15
45,1,14
46,1,18
47,1,17
48,1,16
49,1,4
50,1,5
51,1,14
52,1,14
53,1,16
54,1,7
55,1,9
56,1,4
57,1,10
58,1,3
59,1,12
60,1,17
61,1,6
62,1,17
63,1,18
64,1,17
65,1,15
66,1,1
67,2,3
68,2,4
69,2,17
70,2,20
71,2,5
72,2,20
73,2,15
74,2,2
75,2,20
76,2,9
77,2,5
78,2,7
79,2,1
80,2,4
81,2,8
82,2,10
83,2,10
84,2,16
85,2,6
86,2,20
87,2,6
88,2,17
89,2,12
90,2,20
91,2,20
92,2,3
93,2,7
94,2,11
95,2,7
96,2,5
97,2,12
98,2,11
99,2,12
100,2,10
101,2,7
102,2,7
103,2,9
104,2,7
105,2,13
106,2,8
107,2,15
108,2,5
109,2,16
110,2,8
111,2,4
112,2,10
113,2,2
114,2,16
115,2,9
116,2,14
117,2,14
118,2,2
119,2,14
120,2,19
121,2,18
122,2,10
123,2,6
124,2,19
125,2,7
126,2,17
127,2,15
128,2,14
129,2,7
130,2,3
131,2,1
132,2,18
133,2,7
134,3,20
135,3,20
136,3,8
137,3,1
138,3,19
139,3,18
140,3,8
141,3,10
142,3,19
143,3,13
144,3,18
145,3,12
146,3,10
147,3,19
148,3,20
149,3,13
150,3,4
151,3,15
152,3,4
153,3,1
154,3,8
155,3,5
156,3,2
157,3,3
158,3,9
159,3,6
160,3,14
161,3,4
162,3,17
163,3,11
164,3,2
165,3,13
166,3,5
167,3,16
168,3,6
169,3,5
170,3,4
171,3,15
172,3,5
173,3,11
174,3,7
175,3,19
176,3,19
177,3,13
178,3,4
179,3,8
180,3,7
181,3,14
182,3,18
183,3,12
184,3,15
185,3,7
186,3,19
187,3,8
188,3,6
189,3,11
190,3,11
191,3,18
192,3,18
193,3,5
194,3,15
195,3,20
196,3,5
197,3,3
198,3,9
199,3,17
200,3,4
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,1,6,13,2023/01/10 15:00,2023/01/10 18:00
2,1,9,7,2023/01/05 18:00,2023/01/06 12:00
3,2,5,17,2023/01/06 19:00,2023/01/07 19:00
4,3,6,18,2023/01/03 04:30,2023/01/03 12:30
5,2,5,14,2023/01/04 10:00,2023/01/04 14:00
