n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,16
2,1,10
3,1,14
4,1,8
5,1,14
6,1,2
7,1,10
8,1,10
9,1,5
10,1,8
11,1,1
12,1,10
13,1,10
14,1,19
15,1,20
16,1,20
17,1,1
18,1,7
19,1,14
20,1,18
21,1,11
22,1,4
23,1,14
24,1,2
25,1,1
26,1,9
27,1,11
28,1,8
29,1,6
30,1,5
31,1,17
32,1,18
33,1,8
34,1,6
35,1,8
36,1,20
37,1,12
38,1,8
39,1,12
40,1,6
41,1,7
42,1,6
43,1,11
44,1,2
45,1,14
46,1,17
47,1,14
48,1,1
49,1,9
50,1,7
51,1,11
52,1,1
53,1,3
54,1,19
55,1,8
56,1,8
57,1,12
58,1,5
59,1,7
60,1,18
61,1,14
62,1,7
63,1,11
64,1,3
65,1,11
66,1,7
67,2,16
68,2,13
69,2,11
70,2,3
71,2,4
72,2,17
73,2,8
74,2,1
75,2,6
76,2,3
77,2,16
78,2,4
79,2,7
80,2,16
81,2,9
82,2,1
83,2,16
84,2,6
85,2,18
86,2,1
87,2,20
88,2,9
89,2,11
90,2,13
91,2,18
92,2,14
93,2,13
94,2,4
95,2,4
96,2,3
97,2,14
98,2,6
99,2,5
100,2,14
101,2,9
102,2,18
103,2,19
104,2,3
105,2,2
106,2,14
107,2,7
108,2,20
109,2,15
110,2,14
111,2,9
112,2,17
113,2,4
114,2,4
115,2,18
116,2,20
117,2,15
118,2,12
119,2,18
120,2,12
121,2,9
122,2,15
123,2,8
124,2,2
125,2,4
126,2,2
127,2,1
128,2,11
129,2,15
130,2,3
131,2,13
132,2,10
133,2,3
134,3,20
135,3,12
136,3,4
137,3,19
138,3,4
139,3,7
140,3,2
141,3,6
142,3,11
143,3,1
144,3,11
145,3,11
146,3,11
147,3,3
148,3,2
149,3,19
150,3,20
151,3,10
152,3,12
153,3,4
154,3,11
155,3,12
156,3,7
157,3,7
158,3,18
159,3,17
160,3,10
161,3,3
162,3,9
163,3,19
164,3,11
165,3,9
166,3,5
167,3,14
168,3,12
169,3,10
170,3,11
171,3,4
172,3,12
173,3,18
174,3,1
175,3,12
176,3,7
177,3,6
178,3,18
179,3,11
180,3,17
181,3,18
182,3,14
183,3,7
184,3,3
185,3,20
186,3,16
187,3,20
188,3,1
189,3,18
190,3,15
191,3,11
192,3,5
193,3,5
194,3,12
195,3,10
196,3,14
197,3,14
198,3,12
199,3,10
200,3,14
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,12,14,2023/01/07 08:30,2023/01/07 20:30
2,1,18,3,2023/01/10 08:30,2023/01/10 14:30
3,2,16,5,2023/01/07 11:00,2023/01/08 11:00
4,3,10,8,2023/01/08 12:00,2023/01/08 18:00
5,1,10,9,2023/01/09 05:30,2023/01/09 23:30
6,1,20,12,2023/01/02 06:00,2023/01/02 14:00
7,3,3,17,2023/01/04 00:30,2023/01/04 02:30
8,1,1,13,2023/01/05 21:30,2023/01/06 09:30
9,1,15,7,2023/01/10 04:30,2023/01/10 10:30
10,3,3,3,2023/01/05 12:30,2023/01/05 16:30
11,1,17,12,2023/01/02 08:30,2023/01/03 08:30
12,2,5,12,2023/01/06 03:00,2023/01/06 07:00
13,2,10,1,2023/01/02 10:00,2023/01/02 16:00
14,1,17,9,2023/01/09 19:30,2023/01/10 03:30
15,3,4,8,2023/01/06 13:30,2023/01/07 01:30
16,1,18,15,2023/01/07 16:00,2023/01/08 10:00
17,3,12,7,2023/01/09 10:00,2023/01/09 16:00
18,2,4,2,2023/01/01 04:00,2023/01/01 12:00
19,2,16,8,2023/01/07 05:00,2023/01/07 17:00
20,1,1,19,2023/01/03 02:00,2023/01/03 20:00
21,2,19,18,2023/01/03 00:30,2023/01/04 00:30
22,2,12,1,2023/01/02 14:30,2023/01/02 16:30
23,3,1,14,2023/01/02 12:00,2023/01/02 16:00
24,3,13,9,2023/01/10 14:30,2023/01/10 18:30
25,1,9,12,2023/01/03 21:00,2023/01/04 05:00
26,1,9,20,2023/01/03 23:30,2023/01/04 03:30
27,3,13,14,2023/01/01 11:00,2023/01/01 14:00
28,1,15,14,2023/01/06 00:30,2023/01/06 04:30
29,1,9,7,2023/01/04 15:30,2023/01/05 09:30
30,1,9,17,2023/01/08 17:00,2023/01/08 23:00
31,2,6,16,2023/01/10 02:00,2023/01/10 08:00
32,1,17,10,2023/01/05 17:30,2023/01/06 17:30
33,1,14,12,2023/01/09 03:30,2023/01/09 15:30
34,1,10,15,2023/01/09 04:30,2023/01/09 08:30
35,1,12,15,2023/01/09 13:00,2023/01/09 21:00
36,3,20,9,2023/01/05 17:30,2023/01/06 01:30
37,3,16,12,2023/01/09 09:30,2023/01/09 12:30
38,3,5,3,2023/01/01 15:30,2023/01/02 15:30
39,2,13,13,2023/01/03 10:00,2023/01/03 16:00
40,3,6,2,2023/01/01 07:30,2023/01/02 01:30
41,3,3,20,2023/01/06 07:00,2023/01/06 13:00
42,2,12,6,2023/01/04 06:00,2023/01/04 09:00
43,2,19,18,2023/01/01 17:30,2023/01/02 05:30
44,3,20,4,2023/01/07 03:30,2023/01/07 15:30
45,1,14,2,2023/01/07 19:30,2023/01/07 23:30
46,1,11,3,2023/01/05 08:00,2023/01/05 14:00
47,3,6,12,2023/01/02 18:00,2023/01/02 22:00
48,2,16,6,2023/01/07 06:00,2023/01/07 08:00
49,2,7,19,2023/01/09 11:00,2023/01/09 14:00
50,1,19,4,2023/01/10 00:00,2023/01/10 06:00
51,3,16,2,2023/01/02 11:30,2023/01/03 05:30
52,1,16,9,2023/01/04 11:30,2023/01/04 15:30
53,1,2,4,2023/01/07 21:00,2023/01/08 03:00
54,1,15,11,2023/01/04 06:30,2023/01/04 08:30
55,1,9,4,2023/01/03 14:30,2023/01/04 08:30
56,3,19,9,2023/01/10 07:30,2023/01/10 10:30
57,1,6,11,2023/01/09 07:00,2023/01/09 09:00
58,3,16,3,2023/01/05 06:00,2023/01/06 00:00
59,1,4,19,2023/01/04 06:30,2023/01/05 00:30
60,2,2,1,2023/01/07 05:30,2023/01/07 13:30
61,3,10,15,2023/01/07 20:30,2023/01/07 23:30
62,2,5,1,2023/01/07 21:00,2023/01/07 23:00
63,1,20,19,2023/01/08 11:00,2023/01/08 23:00
64,1,12,11,2023/01/03 07:30,2023/01/03 11:30
65,2,4,8,2023/01/01 04:30,2023/01/01 22:30
66,2,15,18,2023/01/05 14:00,2023/01/05 18:00
67,1,18,16,2023/01/01 05:30,2023/01/02 05:30
68,2,5,13,2023/01/02 13:30,2023/01/02 19:30
69,1,15,5,2023/01/04 06:00,2023/01/04 12:00
70,3,14,14,2023/01/09 03:00,2023/01/10 03:00
71,2,7,10,2023/01/09 17:00,2023/01/10 05:00
72,3,4,19,2023/01/03 01:00,2023/01/04 01:00
73,3,9,8,2023/01/07 13:30,2023/01/08 07:30
74,3,11,8,2023/01/09 18:00,2023/01/10 02:00
75,3,4,13,2023/01/04 20:00,2023/01/04 22:00
76,3,20,18,2023/01/05 21:00,2023/01/06 21:00
77,2,20,15,2023/01/01 05:00,2023/01/01 07:00
78,3,13,11,2023/01/04 03:00,2023/01/04 05:00
79,2,7,15,2023/01/03 09:00,2023/01/03 15:00
80,3,17,10,2023/01/02 05:30,2023/01/02 07:30
81,2,13,9,2023/01/01 20:00,2023/01/01 22:00
82,2,7,20,2023/01/03 22:30,2023/01/04 04:30
83,1,8,10,2023/01/06 09:00,2023/01/06 17:00
84,3,11,5,2023/01/05 23:00,2023/01/06 02:00
85,3,6,8,2023/01/10 16:30,2023/01/10 20:30
86,3,15,15,2023/01/10 06:00,2023/01/10 09:00
87,3,14,18,2023/01/07 18:00,2023/01/08 18:00
88,3,1,5,2023/01/02 20:00,2023/01/03 04:00
89,1,20,10,2023/01/10 05:00,2023/01/10 23:00
90,2,18,16,2023/01/04 22:00,2023/01/05 04:00
91,3,18,17,2023/01/07 03:30,2023/01/07 07:30
92,2,17,8,2023/01/08 12:00,2023/01/09 12:00
93,3,5,15,2023/01/08 04:30,2023/01/08 07:30
94,2,16,18,2023/01/09 09:00,2023/01/09 17:00
95,1,4,6,2023/01/06 15:30,2023/01/07 03:30
96,1,14,6,2023/01/01 04:30,2023/01/02 04:30
97,3,2,1,2023/01/06 03:30,2023/01/06 07:30
98,3,11,10,2023/01/06 05:00,2023/01/06 09:00
99,3,10,8,2023/01/03 18:30,2023/01/04 18:30
100,2,16,9,2023/01/05 10:00,2023/01/05 14:00
101,3,17,17,2023/01/04 07:00,2023/01/05 01:00
102,2,8,15,2023/01/03 05:30,2023/01/03 13:30
103,3,9,1,2023/01/05 09:00,2023/01/05 21:00
104,1,17,15,2023/01/07 15:30,2023/01/07 18:30
105,1,4,19,2023/01/05 22:00,2023/01/06 10:00
106,1,10,11,2023/01/01 12:00,2023/01/01 14:00
107,1,7,19,2023/01/10 10:00,2023/01/10 14:00
108,3,3,19,2023/01/03 13:00,2023/01/04 01:00
109,1,8,13,2023/01/02 20:30,2023/01/03 20:30
110,2,2,6,2023/01/05 15:30,2023/01/06 15:30
111,3,14,11,2023/01/02 19:00,2023/01/02 23:00
112,2,15,2,2023/01/02 00:00,2023/01/02 06:00
113,2,19,14,2023/01/09 04:00,2023/01/09 16:00
