n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,7
2,1,17
3,1,10
4,1,12
5,1,9
6,1,1
7,1,16
8,1,2
9,1,18
10,1,7
11,1,12
12,1,12
13,1,9
14,1,20
15,1,6
16,1,10
17,1,6
18,1,15
19,1,16
20,1,17
21,1,18
22,1,19
23,1,13
24,1,4
25,1,7
26,1,10
27,1,11
28,1,2
29,1,9
30,1,15
31,1,4
32,1,15
33,1,2
34,1,16
35,1,7
36,1,5
37,1,13
38,1,20
39,1,1
40,1,10
41,1,11
42,1,18
43,1,2
44,1,18
45,1,17
46,1,14
47,1,14
48,1,6
49,1,15
50,1,6
51,1,10
52,1,4
53,1,10
54,1,10
55,1,2
56,1,12
57,1,14
58,1,19
59,1,1
60,1,12
61,1,15
62,1,13
63,1,17
64,1,1
65,1,19
66,1,8
67,2,10
68,2,17
69,2,18
70,2,10
71,2,17
72,2,9
73,2,13
74,2,10
75,2,10
76,2,12
77,2,17
78,2,10
79,2,1
80,2,20
81,2,13
82,2,5
83,2,16
84,2,20
85,2,17
86,2,12
87,2,15
88,2,14
89,2,16
90,2,1
91,2,12
92,2,5
93,2,20
94,2,20
95,2,6
96,2,13
97,2,2
98,2,8
99,2,3
100,2,14
101,2,4
102,2,17
103,2,15
104,2,15
105,2,16
106,2,3
107,2,11
108,2,15
109,2,20
110,2,4
111,2,15
112,2,10
113,2,6
114,2,11
115,2,11
116,2,3
117,2,10
118,2,12
119,2,14
120,2,16
121,2,18
122,2,2
123,2,4
124,2,14
125,2,11
126,2,20
127,2,15
128,2,1
129,2,19
130,2,3
131,2,1
132,2,17
133,2,3
134,3,6
135,3,8
136,3,11
137,3,20
138,3,17
139,3,18
140,3,20
141,3,13
142,3,11
143,3,6
144,3,10
145,3,15
146,3,1
147,3,6
148,3,14
149,3,1
150,3,16
151,3,14
152,3,19
153,3,16
154,3,5
155,3,9
156,3,2
157,3,12
158,3,19
159,3,16
160,3,8
161,3,12
162,3,19
163,3,13
164,3,12
165,3,16
166,3,14
167,3,1
168,3,20
169,3,19
170,3,2
171,3,13
172,3,13
173,3,19
174,3,3
175,3,14
176,3,8
177,3,17
178,3,6
179,3,4
180,3,18
181,3,3
182,3,15
183,3,2
184,3,17
185,3,17
186,3,13
187,3,11
188,3,13
189,3,11
190,3,14
191,3,18
192,3,1
193,3,20
194,3,2
195,3,5
196,3,3
197,3,11
198,3,14
199,3,1
200,3,5
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,1,5,14,2023/01/03 17:00,2023/01/03 19:00
2,1,10,18,2023/01/02 02:00,2023/01/02 06:00
3,2,4,13,2023/01/10 04:30,2023/01/10 12:30
4,1,9,10,2023/01/03 10:30,2023/01/03 18:30
5,3,11,19,2023/01/01 14:30,2023/01/01 17:30
6,1,17,19,2023/01/03 13:00,2023/01/03 17:00
7,2,5,12,2023/01/08 19:30,2023/01/09 03:30
8,3,3,17,2023/01/04 08:30,2023/01/05 08:30
9,3,15,17,2023/01/08 07:30,2023/01/08 09:30
10,2,17,17,2023/01/01 11:00,2023/01/01 15:00
11,2,2,13,2023/01/01 07:00,2023/01/01 10:00
12,1,15,17,2023/01/05 16:00,2023/01/06 00:00
13,1,2,11,2023/01/10 08:00,2023/01/10 14:00
14,1,15,11,2023/01/09 22:30,2023/01/10 16:30
15,3,20,11,2023/01/06 21:00,2023/01/07 01:00
16,3,16,17,2023/01/04 00:00,2023/01/04 02:00
17,3,10,20,2023/01/07 10:30,2023/01/08 10:30
18,1,5,17,2023/01/09 13:30,2023/01/09 19:30
19,2,16,12,2023/01/08 06:00,2023/01/08 12:00
20,3,9,20,2023/01/03 03:30,2023/01/03 05:30
21,3,14,17,2023/01/07 20:00,2023/01/07 23:00
22,2,10,19,2023/01/04 21:00,2023/01/04 23:00
23,2,3,2,2023/01/07 17:30,2023/01/08 17:30
24,3,7,16,2023/01/04 17:00,2023/01/04 21:00
25,3,1,12,2023/01/02 10:00,2023/01/03 10:00
26,2,19,12,2023/01/05 20:30,2023/01/05 23:30
27,1,7,15,2023/01/08 13:30,2023/01/08 19:30
28,3,4,12,2023/01/10 16:00,2023/01/11 00:00
29,2,7,16,2023/01/10 07:00,2023/01/10 10:00
30,2,13,14,2023/01/01 08:30,2023/01/02 02:30
31,2,3,1,2023/01/04 12:00,2023/01/05 06:00
32,3,17,5,2023/01/03 22:00,2023/01/04 22:00
33,1,1,14,2023/01/04 07:00,2023/01/04 10:00
34,2,18,20,2023/01/02 00:00,2023/01/02 03:00
35,1,3,19,2023/01/10 06:30,2023/01/10 18:30
36,1,1,17,2023/01/04 13:30,2023/01/04 19:30
37,1,13,15,2023/01/04 13:30,2023/01/04 16:30
38,2,11,16,2023/01/06 04:00,2023/01/06 22:00
39,2,17,17,2023/01/01 08:30,2023/01/01 16:30
40,1,13,18,2023/01/08 17:00,2023/01/09 01:00
41,1,7,15,2023/01/01 04:30,2023/01/01 10:30
42,1,7,13,2023/01/09 20:00,2023/01/10 08:00
43,3,5,18,2023/01/05 22:30,2023/01/06 22:30
44,3,4,12,2023/01/04 04:30,2023/01/04 07:30
45,3,7,10,2023/01/08 05:30,2023/01/08 08:30
46,3,9,11,2023/01/07 07:00,2023/01/08 07:00
47,3,9,14,2023/01/03 03:00,2023/01/04 03:00
48,3,18,3,2023/01/04 07:30,2023/01/04 15:30
49,2,8,18,2023/01/08 08:00,2023/01/08 11:00
50,1,12,14,2023/01/03 12:00,2023/01/04 12:00
51,2,20,19,2023/01/06 23:00,2023/01/07 01:00
52,1,13,20,2023/01/03 08:00,2023/01/04 02:00
53,2,7,18,2023/01/07 22:00,2023/01/08 04:00
54,2,3,19,2023/01/05 01:00,2023/01/05 09:00
55,3,14,18,2023/01/10 01:30,2023/01/10 07:30
56,3,9,15,2023/01/07 06:30,2023/01/07 12:30
57,2,2,14,2023/01/01 00:30,2023/01/01 18:30
58,3,11,15,2023/01/08 13:30,2023/01/09 01:30
59,3,4,13,2023/01/04 22:00,2023/01/05 00:00
60,3,4,20,2023/01/08 18:00,2023/01/09 02:00
61,1,3,20,2023/01/09 18:00,2023/01/09 20:00
62,3,3,14,2023/01/02 12:00,2023/01/02 14:00
63,3,16,18,2023/01/10 11:30,2023/01/10 23:30
64,3,4,14,2023/01/07 10:00,2023/01/08 10:00
65,1,9,13,2023/01/06 02:00,2023/01/06 20:00
66,3,3,16,2023/01/01 06:00,2023/01/01 18:00
67,2,6,1,2023/01/03 10:00,2023/01/03 18:00
68,3,10,12,2023/01/02 11:00,2023/01/03 11:00
69,3,18,11,2023/01/02 02:30,2023/01/02 20:30
70,1,1,8,2023/01/07 03:00,2023/01/07 06:00
71,2,16,2,2023/01/07 08:00,2023/01/08 02:00
72,1,3,19,2023/01/09 16:30,2023/01/10 04:30
73,3,3,15,2023/01/05 12:30,2023/01/05 18:30
74,2,9,16,2023/01/04 17:00,2023/01/04 21:00
75,2,5,17,2023/01/01 23:30,2023/01/02 01:30
76,2,19,12,2023/01/06 14:30,2023/01/07 14:30
77,1,10,17,2023/01/01 23:00,2023/01/02 03:00
78,1,6,18,2023/01/04 10:00,2023/01/04 18:00
79,3,7,14,2023/01/10 16:30,2023/01/10 18:30
80,1,6,13,2023/01/08 13:00,2023/01/09 01:00
81,3,3,17,2023/01/05 08:00,2023/01/06 08:00
82,2,9,11,2023/01/06 02:00,2023/01/06 05:00
83,2,17,5,2023/01/10 02:30,2023/01/10 05:30
