n_S,n_C,n_L,n_K,n_D,B
20,200,3,10000,10,20000
==========
Car ID,Level,Initial station
1,1,15
2,1,11
3,1,17
4,1,2
5,1,10
6,1,19
7,1,3
8,1,14
9,1,7
10,1,16
11,1,16
12,1,19
13,1,9
14,1,7
15,1,4
16,1,10
17,1,6
18,1,15
19,1,4
20,1,19
21,1,1
22,1,13
23,1,12
24,1,18
25,1,19
26,1,15
27,1,16
28,1,13
29,1,1
30,1,3
31,1,5
32,1,7
33,1,1
34,1,6
35,1,6
36,1,13
37,1,10
38,1,4
39,1,12
40,1,11
41,1,19
42,1,10
43,1,8
44,1,16
45,1,20
46,1,18
47,1,10
48,1,5
49,1,13
50,1,7
51,1,8
52,1,15
53,1,10
54,1,20
55,1,10
56,1,19
57,1,11
58,1,14
59,1,17
60,1,20
61,1,5
62,1,4
63,1,1
64,1,17
65,1,9
66,1,12
67,2,3
68,2,4
69,2,20
70,2,10
71,2,17
72,2,7
73,2,19
74,2,10
75,2,20
76,2,14
77,2,14
78,2,19
79,2,14
80,2,17
81,2,12
82,2,8
83,2,8
84,2,6
85,2,13
86,2,14
87,2,15
88,2,1
89,2,8
90,2,17
91,2,4
92,2,12
93,2,14
94,2,10
95,2,1
96,2,3
97,2,5
98,2,16
99,2,18
100,2,12
101,2,14
102,2,19
103,2,15
104,2,4
105,2,3
106,2,12
107,2,18
108,2,19
109,2,6
110,2,8
111,2,6
112,2,15
113,2,17
114,2,5
115,2,12
116,2,11
117,2,1
118,2,15
119,2,5
120,2,6
121,2,19
122,2,11
123,2,20
124,2,14
125,2,14
126,2,9
127,2,15
128,2,5
129,2,13
130,2,4
131,2,5
132,2,10
133,2,6
134,3,6
135,3,13
136,3,1
137,3,16
138,3,5
139,3,9
140,3,15
141,3,20
142,3,4
143,3,10
144,3,9
145,3,12
146,3,19
147,3,10
148,3,20
149,3,12
150,3,4
151,3,19
152,3,11
153,3,16
154,3,15
155,3,14
156,3,10
157,3,4
158,3,17
159,3,4
160,3,8
161,3,16
162,3,18
163,3,3
164,3,20
165,3,15
166,3,2
167,3,1
168,3,8
169,3,18
170,3,14
171,3,18
172,3,7
173,3,6
174,3,20
175,3,19
176,3,15
177,3,17
178,3,19
179,3,12
180,3,7
181,3,12
182,3,18
183,3,4
184,3,8
185,3,7
186,3,12
187,3,9
188,3,13
189,3,8
190,3,11
191,3,14
192,3,6
193,3,2
194,3,10
195,3,11
196,3,6
197,3,4
198,3,16
199,3,7
200,3,2
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,3,14,14,2023/01/08 06:30,2023/01/08 18:30
2,1,11,5,2023/01/02 11:30,2023/01/03 11:30
3,1,4,18,2023/01/01 06:30,2023/01/01 10:30
4,2,18,17,2023/01/05 11:00,2023/01/06 05:00
5,1,19,17,2023/01/05 21:30,2023/01/05 23:30
6,3,2,17,2023/01/06 18:30,2023/01/06 21:30
7,1,14,1,2023/01/03 07:00,2023/01/04 01:00
8,3,12,13,2023/01/02 16:00,2023/01/03 04:00
9,3,19,6,2023/01/01 06:00,2023/01/02 00:00
10,3,14,11,2023/01/02 01:30,2023/01/03 01:30
11,3,10,2,2023/01/08 09:30,2023/01/09 09:30
12,3,15,19,2023/01/07 19:30,2023/01/08 03:30
13,3,17,8,2023/01/04 10:00,2023/01/04 16:00
14,1,6,12,2023/01/02 10:00,2023/01/02 13:00
15,2,3,15,2023/01/05 07:00,2023/01/06 01:00
16,1,20,9,2023/01/05 15:30,2023/01/06 03:30
17,1,10,12,2023/01/07 12:00,2023/01/08 06:00
18,3,17,6,2023/01/07 08:00,2023/01/07 14:00
19,1,16,9,2023/01/08 19:00,2023/01/09 01:00
20,1,13,12,2023/01/05 13:30,2023/01/05 16:30
21,1,12,13,2023/01/03 00:00,2023/01/03 02:00
22,1,5,20,2023/01/03 21:00,2023/01/04 15:00
23,3,17,19,2023/01/06 10:00,2023/01/06 13:00
24,3,3,18,2023/01/08 12:00,2023/01/08 20:00
