n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,13
2,1,3
3,1,7
4,1,5
5,1,16
6,1,8
7,1,16
8,1,6
9,1,10
10,1,5
11,1,8
12,1,10
13,1,15
14,1,5
15,1,10
16,1,8
17,1,17
18,1,15
19,1,4
20,1,4
21,1,11
22,1,17
23,1,14
24,1,7
25,1,3
26,1,8
27,1,8
28,1,4
29,1,2
30,1,19
31,1,17
32,1,19
33,1,11
34,1,9
35,1,14
36,1,11
37,1,9
38,1,11
39,1,8
40,1,8
41,1,5
42,1,6
43,1,19
44,1,9
45,1,11
46,1,15
47,1,20
48,1,2
49,1,13
50,1,8
51,1,12
52,1,18
53,1,19
54,1,14
55,1,8
56,1,18
57,1,9
58,1,12
59,1,6
60,1,18
61,1,12
62,1,20
63,1,20
64,1,1
65,1,8
66,1,9
67,2,14
68,2,15
69,2,12
70,2,15
71,2,15
72,2,19
73,2,6
74,2,1
75,2,14
76,2,5
77,2,11
78,2,5
79,2,5
80,2,12
81,2,9
82,2,4
83,2,18
84,2,1
85,2,19
86,2,3
87,2,12
88,2,10
89,2,17
90,2,19
91,2,3
92,2,5
93,2,8
94,2,14
95,2,14
96,2,5
97,2,4
98,2,8
99,2,10
100,2,16
101,2,13
102,2,19
103,2,18
104,2,4
105,2,12
106,2,2
107,2,14
108,2,13
109,2,14
110,2,11
111,2,5
112,2,6
113,2,15
114,2,16
115,2,14
116,2,5
117,2,12
118,2,8
119,2,19
120,2,14
121,2,18
122,2,14
123,2,18
124,2,1
125,2,16
126,2,13
127,2,13
128,2,19
129,2,10
130,2,2
131,2,16
132,2,10
133,2,13
134,3,10
135,3,20
136,3,4
137,3,13
138,3,17
139,3,15
140,3,14
141,3,17
142,3,17
143,3,4
144,3,2
145,3,19
146,3,1
147,3,13
148,3,14
149,3,3
150,3,5
151,3,8
152,3,6
153,3,17
154,3,13
155,3,1
156,3,18
157,3,2
158,3,11
159,3,12
160,3,7
161,3,2
162,3,5
163,3,12
164,3,15
165,3,20
166,3,13
167,3,13
168,3,1
169,3,9
170,3,5
171,3,7
172,3,4
173,3,13
174,3,3
175,3,16
176,3,14
177,3,18
178,3,17
179,3,18
180,3,6
181,3,12
182,3,14
183,3,6
184,3,5
185,3,10
186,3,4
187,3,3
188,3,19
189,3,2
190,3,12
191,3,13
192,3,8
193,3,14
194,3,13
195,3,6
196,3,10
197,3,20
198,3,5
199,3,10
200,3,20
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,1,9,13,2023/01/09 15:30,2023/01/09 18:30
2,3,9,7,2023/01/08 04:30,2023/01/08 16:30
3,2,15,5,2023/01/05 12:00,2023/01/06 00:00
4,1,12,1,2023/01/08 13:30,2023/01/08 16:30
5,3,14,19,2023/01/09 08:00,2023/01/09 11:00
6,2,17,5,2023/01/03 06:00,2023/01/04 06:00
7,1,16,1,2023/01/09 07:00,2023/01/09 19:00
8,3,7,6,2023/01/07 05:30,2023/01/08 05:30
9,1,3,6,2023/01/06 09:00,2023/01/06 12:00
10,1,11,14,2023/01/05 09:00,2023/01/05 12:00
11,3,3,15,2023/01/02 12:30,2023/01/02 14:30
12,1,11,2,2023/01/10 00:00,2023/01/11 00:00
13,3,18,6,2023/01/05 14:30,2023/01/05 16:30
14,3,18,4,2023/01/01 02:30,2023/01/01 05:30
15,3,17,19,2023/01/10 02:30,2023/01/10 04:30
16,3,3,3,2023/01/07 18:30,2023/01/08 00:30
17,1,14,5,2023/01/10 18:00,2023/01/11 00:00
18,3,9,5,2023/01/07 12:30,2023/01/07 18:30
19,2,18,7,2023/01/09 22:00,2023/01/10 16:00
20,2,7,12,2023/01/08 00:00,2023/01/08 18:00
21,2,14,12,2023/01/09 05:00,2023/01/09 08:00
