n_S,n_C,n_L,n_K,n_D,B
20,200,3,10000,10,20000
==========
Car ID,Level,Initial station
1,1,2
2,1,15
3,1,5
4,1,6
5,1,1
6,1,18
7,1,17
8,1,11
9,1,19
10,1,3
11,1,11
12,1,3
13,1,15
14,1,15
15,1,9
16,1,13
17,1,10
18,1,18
19,1,4
20,1,7
21,1,6
22,1,8
23,1,3
24,1,15
25,1,10
26,1,5
27,1,10
28,1,19
29,1,15
30,1,6
31,1,2
32,1,14
33,1,10
34,1,12
35,1,19
36,1,4
37,1,18
38,1,7
39,1,14
40,1,14
41,1,17
42,1,17
43,1,3
44,1,3
45,1,14
46,1,2
47,1,4
48,1,18
49,1,15
50,1,4
51,1,6
52,1,19
53,1,19
54,1,4
55,1,17
56,1,18
57,1,5
58,1,8
59,1,12
60,1,13
61,1,4
62,1,7
63,1,12
64,1,5
65,1,13
66,1,7
67,2,4
68,2,1
69,2,20
70,2,12
71,2,14
72,2,17
73,2,19
74,2,18
75,2,6
76,2,17
77,2,19
78,2,8
79,2,10
80,2,5
81,2,14
82,2,12
83,2,4
84,2,20
85,2,20
86,2,15
87,2,5
88,2,17
89,2,13
90,2,20
91,2,12
92,2,9
93,2,12
94,2,12
95,2,9
96,2,20
97,2,8
98,2,20
99,2,17
100,2,7
101,2,3
102,2,5
103,2,17
104,2,11
105,2,1
106,2,15
107,2,11
108,2,14
109,2,17
110,2,10
111,2,14
112,2,7
113,2,15
114,2,15
115,2,9
116,2,14
117,2,5
118,2,13
119,2,7
120,2,2
121,2,1
122,2,12
123,2,18
124,2,3
125,2,16
126,2,2
127,2,4
128,2,9
129,2,18
130,2,13
131,2,8
132,2,20
133,2,17
134,3,2
135,3,19
136,3,11
137,3,7
138,3,16
139,3,13
140,3,2
141,3,9
142,3,11
143,3,16
144,3,12
145,3,3
146,3,3
147,3,11
148,3,4
149,3,20
150,3,10
151,3,5
152,3,13
153,3,13
154,3,4
155,3,6
156,3,3
157,3,3
158,3,17
159,3,2
160,3,11
161,3,20
162,3,5
163,3,9
164,3,2
165,3,17
166,3,19
167,3,5
168,3,11
169,3,9
170,3,7
171,3,9
172,3,16
173,3,3
174,3,10
175,3,6
176,3,1
177,3,3
178,3,4
179,3,19
180,3,7
181,3,1
182,3,6
183,3,16
184,3,2
185,3,13
186,3,10
187,3,5
188,3,17
189,3,19
190,3,17
191,3,11
192,3,19
193,3,15
194,3,16
195,3,14
196,3,11
197,3,2
198,3,2
199,3,5
200,3,2
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,3,15,11,2023/01/07 22:00,2023/01/08 04:00
2,1,8,12,2023/01/04 15:30,2023/01/04 18:30
3,3,13,20,2023/01/02 23:00,2023/01/03 02:00
4,1,7,11,2023/01/09 12:30,2023/01/09 18:30
5,1,8,12,2023/01/02 18:30,2023/01/02 22:30
6,1,17,16,2023/01/05 14:30,2023/01/06 14:30
7,2,16,20,2023/01/08 18:00,2023/01/08 20:00
8,2,18,1,2023/01/02 22:30,2023/01/03 04:30
9,2,16,16,2023/01/09 03:00,2023/01/09 05:00
10,2,3,17,2023/01/05 00:00,2023/01/05 18:00
11,1,7,11,2023/01/06 03:30,2023/01/06 15:30
12,1,15,20,2023/01/04 11:00,2023/01/04 15:00
13,1,5,16,2023/01/08 05:30,2023/01/08 13:30
14,1,18,7,2023/01/09 05:00,2023/01/09 07:00
15,1,11,11,2023/01/01 10:00,2023/01/01 18:00
16,2,9,11,2023/01/06 21:00,2023/01/07 15:00
17,3,2,5,2023/01/08 14:00,2023/01/08 16:00
18,3,13,20,2023/01/07 10:30,2023/01/08 10:30
19,2,13,1,2023/01/08 08:00,2023/01/08 16:00
20,1,18,19,2023/01/08 14:30,2023/01/08 16:30
21,1,1,17,2023/01/03 00:30,2023/01/03 12:30
22,3,10,11,2023/01/03 14:30,2023/01/04 08:30
23,1,15,3,2023/01/10 16:30,2023/01/10 20:30
24,2,6,20,2023/01/02 10:00,2023/01/02 13:00
25,1,1,2,2023/01/05 05:00,2023/01/05 07:00
26,2,10,17,2023/01/08 07:00,2023/01/08 11:00
27,1,3,16,2023/01/07 11:00,2023/01/07 13:00
28,3,10,7,2023/01/05 02:30,2023/01/05 06:30
29,3,1,3,2023/01/07 15:00,2023/01/07 23:00
30,2,4,16,2023/01/05 19:00,2023/01/05 22:00
31,3,19,18,2023/01/04 15:30,2023/01/04 17:30
32,1,14,17,2023/01/02 13:30,2023/01/03 01:30
33,3,10,12,2023/01/08 17:00,2023/01/09 11:00
34,3,15,13,2023/01/04 22:30,2023/01/05 00:30
35,1,1,18,2023/01/05 12:00,2023/01/05 16:00
36,2,2,17,2023/01/07 18:30,2023/01/08 12:30
37,3,16,5,2023/01/04 21:30,2023/01/05 15:30
38,2,12,2,2023/01/10 00:00,2023/01/10 02:00
39,3,9,15,2023/01/10 00:00,2023/01/10 12:00
40,3,8,9,2023/01/03 19:30,2023/01/03 21:30
41,3,6,4,2023/01/02 21:30,2023/01/03 01:30
42,1,16,7,2023/01/02 05:30,2023/01/02 17:30
43,1,9,3,2023/01/05 16:00,2023/01/06 10:00
44,1,3,6,2023/01/10 01:00,2023/01/10 09:00
45,1,13,18,2023/01/06 10:30,2023/01/06 18:30
46,3,1,4,2023/01/02 21:30,2023/01/02 23:30
47,2,6,9,2023/01/01 11:00,2023/01/01 13:00
48,3,3,15,2023/01/03 15:00,2023/01/03 21:00
49,3,9,18,2023/01/07 19:00,2023/01/08 01:00
50,2,20,13,2023/01/03 12:30,2023/01/04 12:30
51,2,12,15,2023/01/07 19:00,2023/01/08 03:00
52,1,20,3,2023/01/08 19:00,2023/01/09 07:00
53,3,11,16,2023/01/01 21:30,2023/01/02 15:30
54,3,20,8,2023/01/02 14:00,2023/01/03 08:00
55,2,18,4,2023/01/05 11:00,2023/01/06 11:00
56,2,12,9,2023/01/08 00:30,2023/01/08 18:30
57,3,4,5,2023/01/02 17:00,2023/01/03 17:00
58,3,20,13,2023/01/07 14:00,2023/01/08 14:00
59,2,15,16,2023/01/09 18:00,2023/01/09 21:00
60,3,3,14,2023/01/03 09:30,2023/01/03 15:30
61,1,20,13,2023/01/01 02:30,2023/01/01 08:30
62,2,8,20,2023/01/01 09:30,2023/01/02 09:30
63,3,16,8,2023/01/08 21:00,2023/01/09 01:00
64,3,8,12,2023/01/04 19:30,2023/01/05 13:30
65,2,3,15,2023/01/10 06:00,2023/01/10 10:00
66,2,9,13,2023/01/09 16:00,2023/01/10 16:00
67,3,6,10,2023/01/10 01:30,2023/01/10 03:30
68,1,11,18,2023/01/06 13:00,2023/01/06 16:00
69,3,6,17,2023/01/08 18:30,2023/01/09 18:30
70,1,7,17,2023/01/07 05:00,2023/01/07 09:00
