n_S,n_C,n_L,n_K,n_D,B
20,200,3,10000,10,20000
==========
Car ID,Level,Initial station
1,1,14
2,1,11
3,1,16
4,1,1
5,1,8
6,1,19
7,1,13
8,1,7
9,1,10
10,1,19
11,1,13
12,1,7
13,1,5
14,1,7
15,1,12
16,1,11
17,1,18
18,1,2
19,1,17
20,1,13
21,1,15
22,1,18
23,1,19
24,1,16
25,1,1
26,1,20
27,1,9
28,1,5
29,1,3
30,1,6
31,1,16
32,1,13
33,1,9
34,1,15
35,1,13
36,1,9
37,1,20
38,1,20
39,1,9
40,1,3
41,1,10
42,1,2
43,1,10
44,1,19
45,1,5
46,1,13
47,1,6
48,1,6
49,1,19
50,1,15
51,1,7
52,1,2
53,1,6
54,1,18
55,1,15
56,1,9
57,1,6
58,1,12
59,1,16
60,1,4
61,1,11
62,1,13
63,1,6
64,1,16
65,1,5
66,1,20
67,2,17
68,2,20
69,2,17
70,2,18
71,2,7
72,2,19
73,2,7
74,2,2
75,2,15
76,2,12
77,2,18
78,2,5
79,2,8
80,2,9
81,2,6
82,2,9
83,2,6
84,2,17
85,2,12
86,2,13
87,2,8
88,2,9
89,2,17
90,2,20
91,2,14
92,2,10
93,2,12
94,2,13
95,2,5
96,2,2
97,2,3
98,2,3
99,2,17
100,2,17
101,2,6
102,2,4
103,2,15
104,2,14
105,2,16
106,2,6
107,2,20
108,2,12
109,2,14
110,2,2
111,2,9
112,2,1
113,2,3
114,2,20
115,2,6
116,2,1
117,2,6
118,2,2
119,2,13
120,2,11
121,2,3
122,2,18
123,2,4
124,2,11
125,2,7
126,2,8
127,2,2
128,2,10
129,2,5
130,2,17
131,2,9
132,2,9
133,2,17
134,3,20
135,3,5
136,3,17
137,3,12
138,3,11
139,3,17
140,3,2
141,3,10
142,3,1
143,3,18
144,3,16
145,3,1
146,3,14
147,3,6
148,3,19
149,3,4
150,3,9
151,3,15
152,3,15
153,3,8
154,3,14
155,3,17
156,3,3
157,3,10
158,3,15
159,3,5
160,3,3
161,3,7
162,3,8
163,3,4
164,3,15
165,3,10
166,3,4
167,3,1
168,3,8
169,3,4
170,3,10
171,3,16
172,3,6
173,3,2
174,3,8
175,3,17
176,3,12
177,3,13
178,3,4
179,3,15
180,3,13
181,3,5
182,3,16
183,3,14
184,3,12
185,3,18
186,3,15
187,3,12
188,3,19
189,3,8
190,3,16
191,3,15
192,3,8
193,3,2
194,3,1
195,3,2
196,3,10
197,3,20
198,3,1
199,3,18
200,3,11
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,15,8,2023/01/07 11:00,2023/01/07 19:00
2,1,6,3,2023/01/10 20:30,2023/01/10 22:30
3,3,2,3,2023/01/01 17:30,2023/01/01 23:30
4,1,1,18,2023/01/05 03:00,2023/01/05 21:00
5,1,2,11,2023/01/01 06:00,2023/01/01 12:00
6,2,18,13,2023/01/06 02:30,2023/01/06 08:30
7,3,20,4,2023/01/04 15:30,2023/01/05 03:30
8,3,17,15,2023/01/01 02:30,2023/01/01 10:30
9,2,18,14,2023/01/05 15:00,2023/01/05 17:00
10,2,16,19,2023/01/05 07:00,2023/01/06 01:00
11,1,20,17,2023/01/08 17:00,2023/01/09 05:00
12,3,6,1,2023/01/02 05:00,2023/01/02 17:00
