n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,4
2,1,17
3,1,9
4,1,3
5,1,5
6,1,6
7,1,6
8,1,18
9,1,7
10,1,14
11,1,14
12,1,1
13,1,2
14,1,9
15,1,6
16,1,20
17,1,18
18,1,18
19,1,14
20,1,13
21,1,12
22,1,9
23,1,18
24,1,11
25,1,5
26,1,2
27,1,9
28,1,20
29,1,3
30,1,1
31,1,9
32,1,14
33,1,15
34,1,9
35,1,16
36,1,1
37,1,7
38,1,2
39,1,19
40,1,4
41,1,4
42,1,15
43,1,8
44,1,17
45,1,3
46,1,9
47,1,8
48,1,9
49,1,19
50,1,1
51,1,1
52,1,4
53,1,6
54,1,13
55,1,19
56,1,4
57,1,19
58,1,1
59,1,6
60,1,13
61,1,7
62,1,9
63,1,4
64,1,2
65,1,19
66,1,8
67,2,13
68,2,20
69,2,13
70,2,2
71,2,11
72,2,12
73,2,9
74,2,18
75,2,5
76,2,17
77,2,10
78,2,12
79,2,16
80,2,1
81,2,3
82,2,4
83,2,12
84,2,18
85,2,1
86,2,8
87,2,18
88,2,7
89,2,10
90,2,11
91,2,6
92,2,16
93,2,2
94,2,11
95,2,10
96,2,18
97,2,16
98,2,13
99,2,13
100,2,11
101,2,5
102,2,6
103,2,7
104,2,9
105,2,11
106,2,14
107,2,8
108,2,5
109,2,8
110,2,11
111,2,12
112,2,17
113,2,6
114,2,13
115,2,1
116,2,6
117,2,9
118,2,14
119,2,9
120,2,10
121,2,11
122,2,2
123,2,19
124,2,18
125,2,17
126,2,5
127,2,14
128,2,4
129,2,19
130,2,15
131,2,6
132,2,3
133,2,7
134,3,18
135,3,19
136,3,7
137,3,19
138,3,3
139,3,3
140,3,1
141,3,12
142,3,19
143,3,16
144,3,6
145,3,9
146,3,16
147,3,5
148,3,12
149,3,8
150,3,3
151,3,20
152,3,7
153,3,12
154,3,8
155,3,9
156,3,17
157,3,13
158,3,5
159,3,17
160,3,8
161,3,19
162,3,3
163,3,20
164,3,18
165,3,2
166,3,7
167,3,6
168,3,11
169,3,9
170,3,18
171,3,14
172,3,3
173,3,7
174,3,3
175,3,20
176,3,9
177,3,7
178,3,7
179,3,5
180,3,19
181,3,6
182,3,20
183,3,9
184,3,12
185,3,11
186,3,20
187,3,4
188,3,6
189,3,4
190,3,6
191,3,20
192,3,8
193,3,16
194,3,12
195,3,4
196,3,17
197,3,1
198,3,3
199,3,1
200,3,1
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,17,16,2023/01/05 02:30,2023/01/05 04:30
2,2,17,6,2023/01/05 19:00,2023/01/06 19:00
3,2,6,17,2023/01/02 23:30,2023/01/03 23:30
4,2,10,11,2023/01/09 00:30,2023/01/09 03:30
5,1,9,11,2023/01/07 17:00,2023/01/08 01:00
6,2,14,1,2023/01/06 08:00,2023/01/07 02:00
7,2,8,17,2023/01/02 13:30,2023/01/02 19:30
8,1,15,19,2023/01/07 19:30,2023/01/08 03:30
9,1,1,17,2023/01/01 17:00,2023/01/02 11:00
10,1,7,12,2023/01/02 19:00,2023/01/03 03:00
11,1,6,16,2023/01/04 21:30,2023/01/05 00:30
12,3,1,2,2023/01/08 09:30,2023/01/09 03:30
13,2,4,16,2023/01/09 23:30,2023/01/10 02:30
14,3,8,15,2023/01/01 04:00,2023/01/01 22:00
15,3,6,16,2023/01/04 21:30,2023/01/05 03:30
16,2,2,18,2023/01/10 03:00,2023/01/10 21:00
17,3,6,16,2023/01/08 02:30,2023/01/08 10:30
18,3,6,16,2023/01/03 15:30,2023/01/03 19:30
19,3,10,11,2023/01/09 22:30,2023/01/10 01:30
20,2,7,12,2023/01/05 10:00,2023/01/05 18:00
21,2,3,16,2023/01/07 22:00,2023/01/08 02:00
22,2,12,13,2023/01/09 06:30,2023/01/09 18:30
23,1,9,5,2023/01/04 10:00,2023/01/04 18:00
24,3,12,19,2023/01/06 14:00,2023/01/06 18:00
25,2,5,16,2023/01/03 03:30,2023/01/03 09:30
26,2,3,3,2023/01/06 17:30,2023/01/07 01:30
27,3,4,16,2023/01/02 21:30,2023/01/03 00:30
28,2,19,9,2023/01/06 19:30,2023/01/07 19:30
29,3,6,5,2023/01/08 16:30,2023/01/08 20:30
30,2,1,20,2023/01/06 11:30,2023/01/06 19:30
31,3,3,17,2023/01/01 23:00,2023/01/02 17:00
32,1,1,11,2023/01/10 02:00,2023/01/10 14:00
33,2,5,17,2023/01/07 10:00,2023/01/08 10:00
34,3,5,19,2023/01/05 22:30,2023/01/06 10:30
