n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,19
2,1,13
3,1,13
4,1,15
5,1,20
6,1,4
7,1,1
8,1,17
9,1,4
10,1,13
11,1,18
12,1,16
13,1,16
14,1,3
15,1,19
16,1,4
17,1,17
18,1,5
19,1,5
20,1,3
21,1,3
22,1,6
23,1,9
24,1,10
25,1,10
26,1,9
27,1,10
28,1,11
29,1,4
30,1,11
31,1,6
32,1,7
33,1,6
34,1,7
35,1,10
36,1,11
37,1,15
38,1,3
39,1,20
40,1,12
41,1,20
42,1,13
43,1,19
44,1,7
45,1,17
46,1,7
47,1,8
48,1,8
49,1,11
50,1,16
51,1,8
52,1,1
53,1,9
54,1,11
55,1,15
56,1,4
57,1,3
58,1,12
59,1,16
60,1,13
61,1,4
62,1,7
63,1,8
64,1,2
65,1,14
66,1,12
67,2,19
68,2,5
69,2,20
70,2,1
71,2,13
72,2,13
73,2,13
74,2,16
75,2,2
76,2,13
77,2,7
78,2,3
79,2,10
80,2,5
81,2,12
82,2,9
83,2,8
84,2,16
85,2,2
86,2,16
87,2,19
88,2,17
89,2,7
90,2,9
91,2,14
92,2,7
93,2,13
94,2,6
95,2,15
96,2,13
97,2,20
98,2,19
99,2,17
100,2,11
101,2,14
102,2,19
103,2,1
104,2,16
105,2,1
106,2,8
107,2,4
108,2,7
109,2,6
110,2,9
111,2,8
112,2,8
113,2,8
114,2,13
115,2,7
116,2,19
117,2,20
118,2,1
119,2,8
120,2,19
121,2,6
122,2,6
123,2,18
124,2,7
125,2,1
126,2,15
127,2,12
128,2,6
129,2,9
130,2,9
131,2,20
132,2,4
133,2,9
134,3,14
135,3,17
136,3,11
137,3,17
138,3,15
139,3,4
140,3,9
141,3,15
142,3,6
143,3,13
144,3,5
145,3,1
146,3,1
147,3,12
148,3,4
149,3,6
150,3,7
151,3,11
152,3,15
153,3,5
154,3,12
155,3,10
156,3,8
157,3,5
158,3,17
159,3,19
160,3,4
161,3,12
162,3,7
163,3,11
164,3,7
165,3,5
166,3,17
167,3,3
168,3,17
169,3,2
170,3,11
171,3,16
172,3,7
173,3,19
174,3,4
175,3,15
176,3,17
177,3,20
178,3,19
179,3,20
180,3,18
181,3,20
182,3,10
183,3,7
184,3,14
185,3,10
186,3,11
187,3,19
188,3,16
189,3,10
190,3,1
191,3,3
192,3,3
193,3,1
194,3,5
195,3,3
196,3,10
197,3,9
198,3,1
199,3,18
200,3,7
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,11,19,2023/01/05 09:30,2023/01/05 21:30
2,1,1,15,2023/01/04 19:00,2023/01/05 01:00
3,2,2,17,2023/01/02 11:00,2023/01/02 19:00
4,2,9,18,2023/01/08 08:00,2023/01/08 10:00
5,1,12,13,2023/01/07 04:30,2023/01/07 22:30
6,2,7,18,2023/01/04 00:30,2023/01/04 02:30
7,3,2,19,2023/01/04 10:30,2023/01/04 13:30
8,3,5,15,2023/01/05 06:30,2023/01/05 14:30
9,1,16,14,2023/01/10 05:30,2023/01/10 09:30
10,2,19,17,2023/01/04 02:00,2023/01/04 05:00
11,3,1,13,2023/01/04 16:30,2023/01/05 16:30
12,1,2,12,2023/01/06 18:00,2023/01/06 22:00
13,3,10,18,2023/01/03 17:30,2023/01/04 11:30
14,3,9,19,2023/01/09 08:30,2023/01/09 11:30
15,2,9,18,2023/01/08 17:30,2023/01/08 19:30
16,1,20,20,2023/01/08 22:30,2023/01/09 22:30
17,2,4,17,2023/01/06 06:00,2023/01/07 06:00
18,3,16,11,2023/01/01 08:30,2023/01/01 16:30
19,3,14,17,2023/01/02 01:30,2023/01/02 09:30
20,1,6,10,2023/01/05 11:30,2023/01/05 15:30
21,2,12,11,2023/01/09 14:30,2023/01/10 02:30
22,2,4,18,2023/01/03 17:00,2023/01/03 19:00
23,1,4,18,2023/01/07 14:30,2023/01/07 18:30
24,2,12,14,2023/01/07 20:00,2023/01/07 22:00
