n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,17
2,1,12
3,1,11
4,1,19
5,1,7
6,1,12
7,1,6
8,1,5
9,1,16
10,1,15
11,1,13
12,1,15
13,1,10
14,1,3
15,1,8
16,1,2
17,1,13
18,1,2
19,1,14
20,1,20
21,1,1
22,1,4
23,1,20
24,1,6
25,1,18
26,1,6
27,1,9
28,1,18
29,1,7
30,1,7
31,1,12
32,1,10
33,1,13
34,1,5
35,1,4
36,1,8
37,1,17
38,1,1
39,1,19
40,1,1
41,1,6
42,1,3
43,1,14
44,1,8
45,1,1
46,1,2
47,1,8
48,1,3
49,1,4
50,1,11
51,1,11
52,1,1
53,1,6
54,1,12
55,1,12
56,1,11
57,1,17
58,1,16
59,1,19
60,1,7
61,1,14
62,1,9
63,1,17
64,1,20
65,1,10
66,1,3
67,2,19
68,2,5
69,2,8
70,2,4
71,2,18
72,2,12
73,2,20
74,2,15
75,2,14
76,2,18
77,2,16
78,2,13
79,2,7
80,2,18
81,2,15
82,2,4
83,2,2
84,2,18
85,2,20
86,2,4
87,2,15
88,2,13
89,2,6
90,2,1
91,2,13
92,2,14
93,2,10
94,2,6
95,2,5
96,2,6
97,2,4
98,2,6
99,2,8
100,2,13
101,2,11
102,2,12
103,2,7
104,2,2
105,2,6
106,2,12
107,2,5
108,2,16
109,2,11
110,2,8
111,2,12
112,2,7
113,2,3
114,2,11
115,2,15
116,2,9
117,2,17
118,2,6
119,2,15
120,2,10
121,2,7
122,2,3
123,2,6
124,2,14
125,2,8
126,2,11
127,2,4
128,2,14
129,2,14
130,2,8
131,2,7
132,2,10
133,2,15
134,3,3
135,3,4
136,3,5
137,3,13
138,3,20
139,3,15
140,3,4
141,3,7
142,3,17
143,3,19
144,3,14
145,3,4
146,3,18
147,3,2
148,3,16
149,3,19
150,3,16
151,3,14
152,3,8
153,3,18
154,3,20
155,3,16
156,3,2
157,3,15
158,3,7
159,3,18
160,3,19
161,3,9
162,3,2
163,3,5
164,3,20
165,3,20
166,3,18
167,3,1
168,3,2
169,3,18
170,3,16
171,3,18
172,3,7
173,3,12
174,3,11
175,3,15
176,3,11
177,3,12
178,3,13
179,3,2
180,3,17
181,3,7
182,3,10
183,3,15
