n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,14
2,1,4
3,1,6
4,1,11
5,1,20
6,1,2
7,1,12
8,1,1
9,1,12
10,1,20
11,1,11
12,1,7
13,1,17
14,1,5
15,1,12
16,1,4
17,1,11
18,1,13
19,1,5
20,1,4
21,1,2
22,1,2
23,1,15
24,1,4
25,1,5
26,1,13
27,1,3
28,1,19
29,1,13
30,1,17
31,1,8
32,1,14
33,1,12
34,1,20
35,1,7
36,1,15
37,1,20
38,1,5
39,1,15
40,1,1
41,1,6
42,1,8
43,1,16
44,1,3
45,1,7
46,1,12
47,1,6
48,1,14
49,1,15
50,1,3
51,1,10
52,1,10
53,1,3
54,1,8
55,1,3
56,1,5
57,1,6
58,1,16
59,1,1
60,1,19
61,1,9
62,1,19
63,1,12
64,1,17
65,1,15
66,1,2
67,2,4
68,2,20
69,2,15
70,2,9
71,2,14
72,2,1
73,2,16
74,2,4
75,2,1
76,2,17
77,2,13
78,2,20
79,2,3
80,2,17
81,2,9
82,2,19
83,2,2
84,2,14
85,2,14
86,2,13
87,2,7
88,2,17
89,2,11
90,2,12
91,2,9
92,2,6
93,2,18
94,2,8
95,2,8
96,2,7
97,2,16
98,2,20
99,2,17
100,2,10
101,2,20
102,2,4
103,2,9
104,2,3
105,2,6
106,2,19
107,2,5
108,2,1
109,2,10
110,2,5
111,2,5
112,2,11
113,2,1
114,2,20
115,2,18
116,2,18
117,2,16
118,2,14
119,2,6
120,2,12
121,2,8
122,2,18
123,2,1
124,2,16
125,2,19
126,2,8
127,2,16
128,2,1
129,2,10
130,2,8
131,2,16
132,2,14
133,2,14
134,3,14
135,3,18
136,3,17
137,3,3
138,3,10
139,3,8
140,3,12
141,3,18
142,3,9
143,3,7
144,3,17
145,3,7
146,3,17
147,3,19
148,3,1
149,3,15
150,3,10
151,3,2
152,3,6
153,3,13
154,3,2
155,3,19
156,3,18
157,3,13
158,3,16
159,3,8
