n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,4
2,1,8
3,1,14
4,1,8
5,1,11
6,1,2
7,1,10
8,1,19
9,1,1
10,1,4
11,1,3
12,1,1
13,1,20
14,1,18
15,1,19
16,1,11
17,1,6
18,1,2
19,1,18
20,1,7
21,1,1
22,1,2
23,1,7
24,1,9
25,1,11
26,1,15
27,1,11
28,1,1
29,1,19
30,1,18
31,1,13
32,1,7
33,1,20
34,1,2
35,1,8
36,1,12
37,1,20
38,1,7
39,1,5
40,1,13
41,1,13
42,1,4
43,1,3
44,1,6
45,1,14
46,1,5
47,1,13
48,1,9
49,1,20
50,1,13
51,1,11
52,1,14
53,1,17
54,1,19
55,1,17
56,1,17
57,1,15
58,1,11
59,1,16
60,1,11
61,1,16
62,1,6
63,1,4
64,1,7
65,1,4
66,1,6
67,2,11
68,2,19
69,2,11
70,2,9
71,2,19
72,2,19
73,2,10
74,2,19
75,2,3
76,2,4
77,2,4
78,2,19
79,2,13
80,2,12
81,2,15
82,2,11
83,2,5
84,2,11
85,2,19
86,2,11
87,2,6
88,2,16
89,2,14
90,2,17
91,2,13
92,2,15
93,2,8
94,2,13
95,2,9
96,2,19
97,2,16
98,2,20
99,2,8
100,2,8
101,2,20
102,2,16
103,2,11
104,2,2
105,2,15
106,2,4
107,2,19
108,2,14
109,2,5
110,2,20
111,2,7
112,2,8
113,2,5
114,2,6
115,2,3
116,2,13
117,2,10
118,2,17
119,2,20
120,2,8
121,2,7
122,2,11
123,2,4
124,2,11
125,2,9
126,2,11
127,2,6
128,2,20
129,2,4
130,2,8
131,2,14
132,2,14
133,2,19
134,3,1
135,3,2
136,3,2
137,3,14
138,3,11
139,3,2
140,3,2
141,3,4
142,3,20
143,3,3
144,3,2
145,3,12
146,3,15
147,3,5
148,3,5
149,3,5
150,3,17
151,3,1
152,3,18
153,3,1
154,3,3
155,3,16
156,3,13
157,3,8
158,3,18
159,3,4
160,3,1
161,3,2
162,3,1
163,3,13
164,3,8
165,3,5
166,3,1
167,3,19
168,3,15
169,3,10
170,3,14
171,3,11
172,3,4
173,3,3
174,3,14
175,3,11
176,3,8
177,3,5
178,3,5
179,3,6
180,3,13
181,3,17
182,3,7
183,3,18
184,3,12
185,3,20
186,3,20
187,3,8
188,3,14
189,3,17
190,3,4
191,3,2
192,3,6
193,3,11
194,3,4
195,3,12
196,3,14
197,3,16
198,3,12
199,3,5
200,3,1
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,7,5,2023/01/07 08:00,2023/01/07 16:00
2,1,2,5,2023/01/01 20:00,2023/01/02 02:00
3,3,4,12,2023/01/07 13:30,2023/01/07 21:30
4,3,13,16,2023/01/07 20:30,2023/01/08 02:30
5,2,7,9,2023/01/08 00:00,2023/01/08 04:00
6,2,19,13,2023/01/03 00:00,2023/01/03 03:00
7,1,2,14,2023/01/06 16:00,2023/01/07 16:00
8,1,19,2,2023/01/07 12:30,2023/01/08 00:30
9,2,10,19,2023/01/04 03:00,2023/01/04 07:00
10,1,5,8,2023/01/08 15:30,2023/01/08 18:30
11,3,18,12,2023/01/02 14:30,2023/01/02 17:30
12,1,19,3,2023/01/01 00:00,2023/01/02 00:00
13,1,6,13,2023/01/08 21:00,2023/01/08 23:00
14,1,16,8,2023/01/08 09:30,2023/01/08 21:30
15,1,14,15,2023/01/01 05:30,2023/01/01 11:30
16,1,10,20,2023/01/01 12:00,2023/01/01 18:00
17,1,5,8,2023/01/05 22:30,2023/01/06 22:30
18,1,11,15,2023/01/05 11:00,2023/01/06 11:00
19,1,4,10,2023/01/08 20:30,2023/01/09 02:30
20,1,12,11,2023/01/06 13:00,2023/01/06 17:00
21,1,11,3,2023/01/08 04:00,2023/01/08 08:00
22,1,8,1,2023/01/08 21:00,2023/01/09 00:00
23,3,7,9,2023/01/03 16:30,2023/01/04 00:30
24,3,6,12,2023/01/03 13:00,2023/01/03 16:00
25,1,15,2,2023/01/07 16:00,2023/01/07 18:00
26,2,3,8,2023/01/04 10:30,2023/01/04 13:30
27,3,1,9,2023/01/05 04:00,2023/01/06 04:00
28,2,1,6,2023/01/09 13:00,2023/01/10 07:00
29,1,7,20,2023/01/05 20:30,2023/01/05 22:30
30,2,4,12,2023/01/06 01:30,2023/01/06 19:30
31,1,16,18,2023/01/06 17:00,2023/01/07 05:00
32,2,4,11,2023/01/09 10:30,2023/01/09 12:30
33,1,17,9,2023/01/01 06:00,2023/01/01 08:00
34,1,1,18,2023/01/02 21:30,2023/01/03 00:30
35,1,4,9,2023/01/05 21:00,2023/01/06 00:00
36,1,7,14,2023/01/05 06:30,2023/01/05 14:30
37,2,8,2,2023/01/08 13:00,2023/01/09 01:00
38,1,3,18,2023/01/06 08:00,2023/01/06 20:00
39,2,2,13,2023/01/04 00:00,2023/01/04 04:00
40,3,1,19,2023/01/08 13:30,2023/01/08 17:30
41,1,12,18,2023/01/02 04:00,2023/01/03 04:00
42,2,16,5,2023/01/05 07:30,2023/01/05 09:30
43,2,16,17,2023/01/06 08:00,2023/01/06 14:00
44,1,18,20,2023/01/08 22:30,2023/01/09 16:30
45,1,4,15,2023/01/03 23:00,2023/01/04 17:00
46,1,5,9,2023/01/08 06:00,2023/01/08 09:00
47,1,6,14,2023/01/09 11:30,2023/01/10 05:30
48,2,6,9,2023/01/02 10:30,2023/01/02 16:30
49,1,8,3,2023/01/10 09:00,2023/01/10 21:00
50,1,17,14,2023/01/07 13:30,2023/01/07 21:30
51,1,17,11,2023/01/06 19:00,2023/01/06 23:00
52,2,13,2,2023/01/10 16:30,2023/01/10 18:30
53,1,11,11,2023/01/05 05:00,2023/01/05 07:00
54,1,18,14,2023/01/09 16:30,2023/01/09 18:30
55,1,15,10,2023/01/07 00:00,2023/01/07 08:00
56,1,13,20,2023/01/08 02:00,2023/01/08 20:00
57,1,13,4,2023/01/04 16:00,2023/01/04 18:00
58,3,4,13,2023/01/07 20:00,2023/01/08 14:00
59,2,6,10,2023/01/02 21:00,2023/01/03 03:00
60,2,6,14,2023/01/06 06:00,2023/01/06 12:00
61,2,15,10,2023/01/08 17:30,2023/01/08 21:30
62,2,14,8,2023/01/05 13:00,2023/01/05 21:00
63,1,7,14,2023/01/04 17:30,2023/01/04 23:30
64,1,18,10,2023/01/08 04:00,2023/01/08 08:00
65,1,5,4,2023/01/03 00:30,2023/01/03 03:30
66,2,16,20,2023/01/03 06:30,2023/01/03 18:30
67,1,11,20,2023/01/04 13:00,2023/01/04 15:00
68,1,10,11,2023/01/02 15:00,2023/01/02 19:00
69,1,16,6,2023/01/05 12:30,2023/01/06 00:30
70,2,17,1,2023/01/01 07:00,2023/01/01 11:00
71,2,2,14,2023/01/02 20:30,2023/01/02 22:30
72,1,8,3,2023/01/05 23:30,2023/01/06 07:30
73,1,16,7,2023/01/08 07:30,2023/01/08 19:30
74,2,15,7,2023/01/06 01:30,2023/01/06 07:30
75,1,4,7,2023/01/03 17:30,2023/01/04 05:30
76,1,2,6,2023/01/01 11:00,2023/01/01 15:00
77,1,20,11,2023/01/05 01:00,2023/01/05 03:00
78,2,6,5,2023/01/02 05:00,2023/01/02 09:00
79,2,1,8,2023/01/07 14:30,2023/01/08 02:30
80,1,9,5,2023/01/06 07:30,2023/01/06 15:30
81,2,14,8,2023/01/04 17:30,2023/01/05 05:30
82,1,16,16,2023/01/10 17:30,2023/01/10 23:30
83,3,19,17,2023/01/02 10:30,2023/01/02 12:30
84,1,16,20,2023/01/09 16:30,2023/01/10 00:30
85,3,18,19,2023/01/10 09:00,2023/01/10 12:00
86,1,13,3,2023/01/02 01:00,2023/01/02 09:00
87,1,15,17,2023/01/04 10:00,2023/01/05 04:00
88,1,6,15,2023/01/09 03:30,2023/01/09 05:30
89,1,18,6,2023/01/04 04:30,2023/01/04 10:30
90,1,20,13,2023/01/09 19:00,2023/01/10 19:00
91,1,11,12,2023/01/07 00:00,2023/01/08 00:00
92,1,20,11,2023/01/08 15:00,2023/01/08 18:00
93,1,3,19,2023/01/06 23:00,2023/01/07 03:00
94,3,11,3,2023/01/08 12:00,2023/01/08 18:00
95,2,5,11,2023/01/03 04:30,2023/01/03 12:30
96,2,10,19,2023/01/09 09:00,2023/01/09 12:00
97,1,5,15,2023/01/06 18:30,2023/01/07 18:30
98,1,12,6,2023/01/06 03:30,2023/01/06 05:30
99,1,13,18,2023/01/02 19:30,2023/01/03 07:30
100,1,12,11,2023/01/02 12:00,2023/01/02 20:00
101,2,4,8,2023/01/10 13:00,2023/01/10 16:00
102,2,17,3,2023/01/03 12:00,2023/01/03 20:00
103,1,19,8,2023/01/02 14:30,2023/01/02 16:30
104,1,15,1,2023/01/06 02:00,2023/01/07 02:00
105,1,20,3,2023/01/06 22:00,2023/01/07 10:00
106,1,14,12,2023/01/09 17:30,2023/01/10 11:30
