n_S,n_C,n_L,n_K,n_D,B
20,200,3,10000,10,20000
==========
Car ID,Level,Initial station
1,1,11
2,1,11
3,1,8
4,1,5
5,1,9
6,1,10
7,1,8
8,1,14
9,1,4
10,1,14
11,1,3
12,1,8
13,1,15
14,1,15
15,1,15
16,1,19
17,1,17
18,1,18
19,1,19
20,1,13
21,1,3
22,1,14
23,1,10
24,1,12
25,1,1
26,1,19
27,1,2
28,1,2
29,1,10
30,1,5
31,1,15
32,1,11
33,1,18
34,1,17
35,1,3
36,1,13
37,1,5
38,1,4
39,1,5
40,1,20
41,1,7
42,1,13
43,1,19
44,1,6
45,1,17
46,1,4
47,1,6
48,1,20
49,1,10
50,1,17
51,1,5
52,1,2
53,1,15
54,1,13
55,1,11
56,1,15
57,1,16
58,1,18
59,1,18
60,1,18
61,1,20
62,1,18
63,1,9
64,1,10
65,1,15
66,1,4
67,2,6
68,2,13
69,2,5
70,2,11
71,2,12
72,2,14
73,2,5
74,2,6
75,2,18
76,2,19
77,2,16
78,2,13
79,2,5
80,2,8
81,2,4
82,2,18
83,2,18
84,2,7
85,2,16
86,2,2
87,2,4
88,2,2
89,2,16
90,2,7
91,2,19
92,2,11
93,2,2
94,2,2
95,2,7
96,2,9
97,2,20
98,2,7
99,2,5
100,2,9
101,2,20
102,2,20
103,2,1
104,2,20
105,2,6
106,2,5
107,2,10
108,2,16
109,2,6
110,2,15
111,2,16
112,2,6
113,2,16
114,2,3
115,2,20
116,2,16
117,2,16
118,2,17
119,2,15
120,2,12
121,2,2
122,2,12
123,2,8
124,2,2
125,2,6
126,2,11
127,2,9
128,2,17
129,2,3
130,2,19
131,2,5
132,2,10
133,2,19
134,3,10
135,3,16
136,3,14
137,3,5
138,3,2
139,3,11
140,3,16
141,3,6
142,3,19
143,3,9
144,3,17
145,3,4
146,3,12
147,3,16
148,3,11
149,3,9
150,3,6
151,3,13
152,3,18
153,3,20
154,3,7
155,3,13
156,3,12
157,3,9
158,3,2
159,3,20
160,3,17
161,3,18
162,3,17
163,3,7
164,3,16
165,3,14
166,3,15
167,3,5
168,3,18
169,3,8
170,3,18
171,3,16
172,3,11
173,3,3
174,3,18
175,3,12
176,3,2
177,3,5
178,3,20
179,3,1
180,3,8
181,3,15
182,3,18
183,3,3
184,3,19
185,3,6
186,3,6
187,3,15
188,3,16
189,3,10
190,3,6
191,3,18
192,3,4
193,3,17
194,3,18
195,3,19
196,3,13
197,3,14
198,3,4
199,3,8
200,3,16
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,16,4,2023/01/09 17:30,2023/01/09 19:30
2,1,6,18,2023/01/05 12:00,2023/01/06 00:00
3,3,1,8,2023/01/10 07:00,2023/01/10 13:00
4,1,13,10,2023/01/03 02:30,2023/01/04 02:30
5,2,3,10,2023/01/10 09:00,2023/01/10 15:00
6,3,13,4,2023/01/06 09:30,2023/01/06 17:30
7,3,11,6,2023/01/05 15:00,2023/01/05 18:00
8,2,6,12,2023/01/01 13:00,2023/01/01 16:00
9,2,12,16,2023/01/06 01:00,2023/01/06 04:00
10,1,2,12,2023/01/06 13:30,2023/01/07 07:30
11,3,12,12,2023/01/04 09:30,2023/01/04 11:30
12,2,6,7,2023/01/08 04:00,2023/01/08 10:00
13,1,2,17,2023/01/10 10:00,2023/01/10 12:00
14,3,2,10,2023/01/10 12:30,2023/01/10 15:30
15,1,12,19,2023/01/03 05:00,2023/01/03 13:00
16,1,15,1,2023/01/08 23:00,2023/01/09 23:00
17,3,6,11,2023/01/01 22:30,2023/01/02 01:30
18,2,17,20,2023/01/01 17:30,2023/01/01 23:30
19,1,14,8,2023/01/02 07:00,2023/01/02 09:00
20,2,5,1,2023/01/05 06:00,2023/01/05 08:00
21,1,2,8,2023/01/07 17:30,2023/01/07 21:30
22,2,10,20,2023/01/03 07:30,2023/01/03 10:30
23,2,15,6,2023/01/07 20:30,2023/01/07 23:30
24,3,8,3,2023/01/10 13:00,2023/01/10 16:00
25,1,16,17,2023/01/01 16:00,2023/01/02 04:00
26,3,2,18,2023/01/02 23:30,2023/01/03 23:30
