n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,6
2,1,6
3,1,13
4,1,20
5,1,16
6,1,19
7,1,1
8,1,11
9,1,12
10,1,17
11,1,12
12,1,1
13,1,6
14,1,9
15,1,14
16,1,15
17,1,14
18,1,3
19,1,19
20,1,1
21,1,3
22,1,1
23,1,10
24,1,15
25,1,3
26,1,4
27,1,14
28,1,2
29,1,12
30,1,12
31,1,5
32,1,20
33,1,3
34,1,7
35,1,5
36,1,2
37,1,8
38,1,18
39,1,5
40,1,8
41,1,19
42,1,19
43,1,11
44,1,3
45,1,3
46,1,9
47,1,10
48,1,7
49,1,20
50,1,8
51,1,17
52,1,4
53,1,18
54,1,1
55,1,14
56,1,4
57,1,5
58,1,15
59,1,8
60,1,19
61,1,8
62,1,10
63,1,18
64,1,12
65,1,17
66,1,12
67,2,1
68,2,17
69,2,5
70,2,10
71,2,8
72,2,20
73,2,8
74,2,6
75,2,5
76,2,2
77,2,16
78,2,1
79,2,2
80,2,19
81,2,15
82,2,15
83,2,7
84,2,2
85,2,11
86,2,10
87,2,16
88,2,20
89,2,3
90,2,14
91,2,2
92,2,7
93,2,17
94,2,9
95,2,14
96,2,2
97,2,8
98,2,10
99,2,5
100,2,8
101,2,11
102,2,3
103,2,8
104,2,19
105,2,1
106,2,2
107,2,15
108,2,16
109,2,17
110,2,3
111,2,10
112,2,14
113,2,8
114,2,16
115,2,9
116,2,15
117,2,17
118,2,1
119,2,18
120,2,20
121,2,5
122,2,18
123,2,16
124,2,3
125,2,20
126,2,6
127,2,9
128,2,13
129,2,19
130,2,19
131,2,6
132,2,14
133,2,20
134,3,6
135,3,19
136,3,4
137,3,7
138,3,3
139,3,6
140,3,9
141,3,20
142,3,15
143,3,17
144,3,2
145,3,5
146,3,16
147,3,8
148,3,15
149,3,7
150,3,16
151,3,8
152,3,12
153,3,4
154,3,7
155,3,20
156,3,5
157,3,13
158,3,7
159,3,16
160,3,13
161,3,8
162,3,9
163,3,1
164,3,16
165,3,12
166,3,11
167,3,7
168,3,19
169,3,12
170,3,7
171,3,11
172,3,17
173,3,12
174,3,16
175,3,2
176,3,11
177,3,17
178,3,12
179,3,14
180,3,4
181,3,11
182,3,19
183,3,3
184,3,2
185,3,11
186,3,1
187,3,17
188,3,3
189,3,9
190,3,18
191,3,12
192,3,7
193,3,6
194,3,10
195,3,1
196,3,19
197,3,4
198,3,14
199,3,6
200,3,1
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,3,10,1,2023/01/07 02:30,2023/01/08 02:30
2,2,5,20,2023/01/10 17:30,2023/01/10 19:30
3,1,2,3,2023/01/10 00:30,2023/01/10 04:30
4,2,10,9,2023/01/01 00:30,2023/01/01 04:30
