n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,4
2,1,18
3,1,3
4,1,5
5,1,4
6,1,3
7,1,2
8,1,15
9,1,17
10,1,9
11,1,12
12,1,3
13,1,8
14,1,8
15,1,13
16,1,20
17,1,19
18,1,5
19,1,9
20,1,18
21,1,11
22,1,2
23,1,19
24,1,2
25,1,20
26,1,12
27,1,9
28,1,7
29,1,9
30,1,14
31,1,3
32,1,8
33,1,6
34,1,15
35,1,16
36,1,8
37,1,20
38,1,2
39,1,9
40,1,10
41,1,12
42,1,3
43,1,4
44,1,14
45,1,20
46,1,6
47,1,14
48,1,8
49,1,12
50,1,14
51,1,12
52,1,19
53,1,11
54,1,13
55,1,6
56,1,8
57,1,18
58,1,13
59,1,7
60,1,17
61,1,4
62,1,4
63,1,19
64,1,6
65,1,17
66,1,7
67,2,9
68,2,19
69,2,12
70,2,10
71,2,3
72,2,10
73,2,20
74,2,6
75,2,12
76,2,15
77,2,4
78,2,7
79,2,5
80,2,9
81,2,15
82,2,7
83,2,8
84,2,14
85,2,6
86,2,15
87,2,17
88,2,2
89,2,5
90,2,14
91,2,19
92,2,17
93,2,3
94,2,16
95,2,8
96,2,6
97,2,17
98,2,10
99,2,20
100,2,18
101,2,4
102,2,8
103,2,20
104,2,6
105,2,15
106,2,9
107,2,1
108,2,1
109,2,15
110,2,16
111,2,20
112,2,1
113,2,5
114,2,1
115,2,12
116,2,15
117,2,16
118,2,20
119,2,19
120,2,11
121,2,6
122,2,18
123,2,3
124,2,14
125,2,3
126,2,15
127,2,12
128,2,17
129,2,7
130,2,7
131,2,1
132,2,13
133,2,15
134,3,16
135,3,12
136,3,16
137,3,7
138,3,7
139,3,7
140,3,7
141,3,17
142,3,6
143,3,9
144,3,5
145,3,6
146,3,16
147,3,8
148,3,3
149,3,14
150,3,11
151,3,16
152,3,7
153,3,2
154,3,10
155,3,5
156,3,4
157,3,11
158,3,2
159,3,8
160,3,12
161,3,4
162,3,11
163,3,12
164,3,8
165,3,11
166,3,17
167,3,19
168,3,20
169,3,8
170,3,14
171,3,18
172,3,6
173,3,14
174,3,9
175,3,1
176,3,8
177,3,4
178,3,13
179,3,5
180,3,12
181,3,2
182,3,4
183,3,6
184,3,13
185,3,8
186,3,15
187,3,19
188,3,14
189,3,9
190,3,15
191,3,12
192,3,11
193,3,5
194,3,19
195,3,3
196,3,10
197,3,3
198,3,19
199,3,19
200,3,17
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,1,3,4,2023/01/04 15:00,2023/01/05 15:00
2,2,5,20,2023/01/02 19:30,2023/01/03 01:30
3,2,2,3,2023/01/09 18:00,2023/01/10 00:00
4,2,9,8,2023/01/01 18:00,2023/01/02 06:00
5,2,5,2,2023/01/06 07:30,2023/01/06 19:30
6,2,1,9,2023/01/08 10:00,2023/01/08 22:00
7,1,4,14,2023/01/09 11:30,2023/01/09 23:30
8,2,8,17,2023/01/08 16:00,2023/01/08 19:00
9,1,8,13,2023/01/04 10:30,2023/01/04 12:30
10,3,4,18,2023/01/10 07:00,2023/01/10 15:00
11,2,14,4,2023/01/09 13:30,2023/01/09 17:30
12,1,11,7,2023/01/07 06:00,2023/01/07 18:00
13,2,13,8,2023/01/07 08:30,2023/01/08 02:30
14,1,18,7,2023/01/09 07:00,2023/01/09 15:00
15,1,18,15,2023/01/07 01:00,2023/01/07 07:00
16,1,4,18,2023/01/03 09:30,2023/01/04 03:30
17,1,10,10,2023/01/08 10:30,2023/01/08 12:30
18,2,15,15,2023/01/05 23:30,2023/01/06 11:30
19,2,10,18,2023/01/04 12:00,2023/01/04 16:00
20,3,7,12,2023/01/03 17:30,2023/01/03 19:30
21,1,11,12,2023/01/02 10:00,2023/01/02 14:00
22,2,4,16,2023/01/09 06:30,2023/01/09 18:30
23,2,9,12,2023/01/09 08:00,2023/01/09 10:00
24,1,12,2,2023/01/06 15:00,2023/01/06 23:00
25,1,6,20,2023/01/10 03:00,2023/01/10 09:00
26,1,15,8,2023/01/04 05:30,2023/01/05 05:30
27,1,10,16,2023/01/09 11:30,2023/01/09 19:30
28,1,3,3,2023/01/04 20:00,2023/01/04 23:00
29,1,19,18,2023/01/05 14:30,2023/01/05 18:30
30,1,5,17,2023/01/07 04:00,2023/01/08 04:00
31,1,5,1,2023/01/05 08:30,2023/01/06 08:30
32,1,3,19,2023/01/05 09:30,2023/01/05 21:30
33,2,6,8,2023/01/09 03:30,2023/01/09 07:30
34,3,1,6,2023/01/08 21:00,2023/01/09 03:00
35,1,18,7,2023/01/09 04:00,2023/01/09 12:00
36,2,13,13,2023/01/07 15:00,2023/01/07 17:00
37,2,3,4,2023/01/08 08:00,2023/01/08 10:00
38,3,14,8,2023/01/04 04:30,2023/01/04 16:30
39,1,10,9,2023/01/09 05:30,2023/01/09 23:30
40,2,14,16,2023/01/06 15:30,2023/01/06 18:30
41,1,17,1,2023/01/04 01:00,2023/01/05 01:00
42,1,13,16,2023/01/04 09:30,2023/01/04 13:30
43,1,20,7,2023/01/01 09:30,2023/01/01 13:30
44,1,5,8,2023/01/04 10:30,2023/01/04 22:30
45,1,4,11,2023/01/06 11:30,2023/01/06 23:30
46,1,17,9,2023/01/05 20:30,2023/01/05 22:30
47,1,5,13,2023/01/09 18:00,2023/01/09 20:00
48,1,11,13,2023/01/08 06:00,2023/01/08 14:00
49,1,7,14,2023/01/06 11:30,2023/01/06 14:30
50,1,8,4,2023/01/06 10:30,2023/01/06 18:30
51,1,10,19,2023/01/08 18:00,2023/01/09 02:00
52,1,17,1,2023/01/03 18:00,2023/01/04 00:00
53,1,6,8,2023/01/04 21:00,2023/01/04 23:00
54,2,18,7,2023/01/02 21:00,2023/01/03 15:00
55,1,13,14,2023/01/03 15:30,2023/01/03 21:30
56,2,10,7,2023/01/06 09:00,2023/01/06 13:00
57,1,16,18,2023/01/10 17:30,2023/01/10 23:30
58,1,20,12,2023/01/05 12:00,2023/01/05 16:00
59,1,8,2,2023/01/05 03:00,2023/01/05 21:00
60,1,6,1,2023/01/03 23:00,2023/01/04 03:00
61,2,7,16,2023/01/04 21:00,2023/01/04 23:00
62,3,3,12,2023/01/10 16:00,2023/01/10 20:00
63,1,20,13,2023/01/04 00:30,2023/01/04 06:30
64,2,6,3,2023/01/01 05:00,2023/01/01 17:00
65,1,8,10,2023/01/09 20:30,2023/01/10 04:30
66,1,12,20,2023/01/09 21:00,2023/01/10 01:00
67,1,3,18,2023/01/04 21:00,2023/01/05 21:00
68,3,11,6,2023/01/08 14:30,2023/01/08 22:30
69,2,14,13,2023/01/03 00:30,2023/01/03 03:30
70,1,10,19,2023/01/03 10:00,2023/01/04 10:00
71,3,13,11,2023/01/07 20:30,2023/01/08 14:30
72,1,11,16,2023/01/04 12:00,2023/01/04 16:00
73,1,19,13,2023/01/10 00:00,2023/01/11 00:00
74,3,14,2,2023/01/04 04:00,2023/01/04 22:00
75,2,9,11,2023/01/10 07:30,2023/01/10 11:30
76,3,6,3,2023/01/08 16:30,2023/01/08 20:30
77,1,4,17,2023/01/04 00:00,2023/01/04 04:00
78,1,6,11,2023/01/10 08:00,2023/01/10 11:00
79,2,14,5,2023/01/08 04:30,2023/01/08 10:30
80,1,17,6,2023/01/08 00:30,2023/01/08 06:30
81,1,14,9,2023/01/07 17:30,2023/01/08 17:30
82,1,15,6,2023/01/05 03:30,2023/01/05 15:30
83,2,17,9,2023/01/03 08:00,2023/01/03 20:00
84,2,18,3,2023/01/10 04:00,2023/01/10 07:00
85,1,20,20,2023/01/07 05:30,2023/01/07 23:30
86,1,7,5,2023/01/04 11:00,2023/01/04 23:00
