n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,15
2,1,1
3,1,12
4,1,1
5,1,3
6,1,5
7,1,18
8,1,3
9,1,12
10,1,11
11,1,1
12,1,15
13,1,12
14,1,4
15,1,7
16,1,1
17,1,6
18,1,8
19,1,3
20,1,20
21,1,14
22,1,17
23,1,14
24,1,4
25,1,14
26,1,13
27,1,18
28,1,19
29,1,6
30,1,14
31,1,20
32,1,20
33,1,8
34,1,18
35,1,12
36,1,4
37,1,19
38,1,18
39,1,9
40,1,16
41,1,5
42,1,1
43,1,6
44,1,5
45,1,9
46,1,18
47,1,17
48,1,2
49,1,6
50,1,12
51,1,19
52,1,11
53,1,8
54,1,8
55,1,5
56,1,19
57,1,15
58,1,8
59,1,5
60,1,13
61,1,7
62,1,3
63,1,5
64,1,18
65,1,1
66,1,18
67,2,2
68,2,13
69,2,2
70,2,17
71,2,14
72,2,1
73,2,2
74,2,17
75,2,3
76,2,10
77,2,14
78,2,5
79,2,11
80,2,16
81,2,19
82,2,8
83,2,6
84,2,7
85,2,16
86,2,1
87,2,16
88,2,2
89,2,9
90,2,6
91,2,18
92,2,4
93,2,5
94,2,19
95,2,7
96,2,11
97,2,11
98,2,17
99,2,5
100,2,3
101,2,17
102,2,10
103,2,19
104,2,4
105,2,16
106,2,11
107,2,6
108,2,4
109,2,4
110,2,7
111,2,10
112,2,10
113,2,13
114,2,19
115,2,2
116,2,3
117,2,19
118,2,16
119,2,9
120,2,3
121,2,18
122,2,17
123,2,3
124,2,16
125,2,14
126,2,16
127,2,11
128,2,19
129,2,12
130,2,16
131,2,20
132,2,16
133,2,3
134,3,8
135,3,11
136,3,2
137,3,17
138,3,9
139,3,7
140,3,14
141,3,8
142,3,9
143,3,16
144,3,9
145,3,16
146,3,12
147,3,7
148,3,4
149,3,13
150,3,13
151,3,15
152,3,19
153,3,17
154,3,8
155,3,7
156,3,14
157,3,10
158,3,11
159,3,16
160,3,6
161,3,17
162,3,9
163,3,15
164,3,8
165,3,19
166,3,16
167,3,14
168,3,2
169,3,1
170,3,14
171,3,18
172,3,15
173,3,16
174,3,6
175,3,17
176,3,15
177,3,1
178,3,19
179,3,20
180,3,4
181,3,19
182,3,8
183,3,8
184,3,3
185,3,3
186,3,2
187,3,5
188,3,19
189,3,15
190,3,15
191,3,5
192,3,7
193,3,4
194,3,11
195,3,19
196,3,5
197,3,20
198,3,9
199,3,9
200,3,4
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,6,16,2023/01/03 07:30,2023/01/03 19:30
2,3,4,7,2023/01/03 19:00,2023/01/04 01:00
3,2,20,6,2023/01/08 01:30,2023/01/08 09:30
4,1,15,6,2023/01/06 12:00,2023/01/06 16:00
5,3,6,19,2023/01/03 15:30,2023/01/03 17:30
6,3,3,20,2023/01/03 08:00,2023/01/04 02:00
7,2,15,7,2023/01/05 23:30,2023/01/06 23:30
8,2,10,18,2023/01/01 04:00,2023/01/01 06:00
9,1,8,9,2023/01/09 08:00,2023/01/09 20:00
10,2,8,15,2023/01/01 11:30,2023/01/01 23:30
11,3,9,12,2023/01/03 22:00,2023/01/04 16:00
12,2,19,16,2023/01/06 09:00,2023/01/06 17:00
13,3,2,12,2023/01/06 18:00,2023/01/07 12:00
14,2,9,20,2023/01/04 05:00,2023/01/04 07:00
15,3,9,6,2023/01/06 14:30,2023/01/07 14:30
16,3,6,20,2023/01/02 14:00,2023/01/02 16:00
17,1,19,13,2023/01/07 23:30,2023/01/08 02:30
18,2,13,19,2023/01/06 19:00,2023/01/07 03:00
19,2,6,17,2023/01/07 15:00,2023/01/07 17:00
20,3,6,11,2023/01/04 09:00,2023/01/04 17:00
21,3,4,17,2023/01/01 23:30,2023/01/02 03:30
22,3,5,18,2023/01/09 05:30,2023/01/09 17:30
23,2,6,17,2023/01/08 14:00,2023/01/09 08:00
24,3,6,19,2023/01/06 14:30,2023/01/07 08:30
25,2,5,13,2023/01/09 17:00,2023/01/10 17:00
26,2,1,20,2023/01/06 05:30,2023/01/06 11:30
27,1,10,16,2023/01/04 11:00,2023/01/04 13:00
28,1,3,20,2023/01/01 21:30,2023/01/01 23:30
29,1,7,10,2023/01/10 15:30,2023/01/10 21:30
30,1,13,16,2023/01/03 07:00,2023/01/03 11:00
31,3,14,17,2023/01/04 15:30,2023/01/04 18:30
32,1,17,12,2023/01/02 02:30,2023/01/02 10:30
33,2,1,13,2023/01/05 13:00,2023/01/06 01:00
34,2,11,15,2023/01/05 04:30,2023/01/05 10:30
35,3,10,16,2023/01/08 11:30,2023/01/08 14:30
36,3,10,15,2023/01/03 06:00,2023/01/03 10:00
37,3,2,14,2023/01/06 08:30,2023/01/06 20:30
38,2,11,16,2023/01/06 18:30,2023/01/07 00:30
39,2,10,19,2023/01/08 12:00,2023/01/09 00:00
40,2,8,15,2023/01/07 06:00,2023/01/07 14:00
41,2,14,14,2023/01/02 04:00,2023/01/02 08:00
42,1,20,15,2023/01/07 21:00,2023/01/08 15:00
43,2,7,12,2023/01/07 07:00,2023/01/07 13:00
44,1,5,10,2023/01/10 03:00,2023/01/10 05:00
45,2,10,13,2023/01/04 04:30,2023/01/04 12:30
46,1,6,12,2023/01/09 06:00,2023/01/09 14:00
47,2,12,11,2023/01/02 08:00,2023/01/02 12:00
48,2,3,20,2023/01/07 15:00,2023/01/07 18:00
49,3,13,17,2023/01/04 21:30,2023/01/05 15:30
50,2,2,6,2023/01/06 16:30,2023/01/07 16:30
51,3,19,19,2023/01/05 04:00,2023/01/05 08:00
52,2,7,15,2023/01/09 16:00,2023/01/09 20:00
53,3,2,16,2023/01/02 10:30,2023/01/02 13:30
54,3,9,6,2023/01/07 02:30,2023/01/07 14:30
55,3,6,17,2023/01/10 07:30,2023/01/10 13:30
56,2,2,6,2023/01/09 20:30,2023/01/10 08:30
57,3,6,4,2023/01/01 19:00,2023/01/02 07:00
58,3,7,11,2023/01/09 01:30,2023/01/09 05:30
59,1,3,6,2023/01/07 11:30,2023/01/07 19:30
60,2,10,16,2023/01/08 07:30,2023/01/08 09:30
61,2,18,12,2023/01/07 03:00,2023/01/07 07:00
62,1,17,13,2023/01/10 01:00,2023/01/10 07:00
63,2,16,11,2023/01/08 05:30,2023/01/08 08:30
64,2,17,17,2023/01/04 01:00,2023/01/04 03:00
65,1,3,9,2023/01/06 11:30,2023/01/06 23:30
