n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,14
2,1,16
3,1,1
4,1,6
5,1,4
6,1,13
7,1,3
8,1,18
9,1,4
10,1,10
11,1,19
12,1,10
13,1,4
14,1,2
15,1,14
16,1,14
17,1,11
18,1,12
19,1,6
20,1,15
21,1,5
22,1,7
23,1,5
24,1,4
25,1,10
26,1,2
27,1,16
28,1,16
29,1,5
30,1,9
31,1,8
32,1,2
33,1,10
34,1,6
35,1,19
36,1,3
37,1,10
38,1,5
39,1,17
40,1,6
41,1,10
42,1,8
43,1,2
44,1,16
45,1,12
46,1,9
47,1,18
48,1,15
49,1,12
50,1,20
51,1,11
52,1,13
53,1,20
54,1,5
55,1,5
56,1,11
57,1,15
58,1,16
59,1,3
60,1,9
61,1,10
62,1,9
63,1,19
64,1,17
65,1,4
66,1,3
67,2,12
68,2,1
69,2,19
70,2,3
71,2,16
72,2,20
73,2,5
74,2,2
75,2,15
76,2,18
77,2,8
78,2,14
79,2,19
80,2,9
81,2,13
82,2,2
83,2,9
84,2,6
85,2,20
86,2,6
87,2,19
88,2,12
89,2,5
90,2,14
91,2,3
92,2,12
93,2,17
94,2,3
95,2,4
96,2,19
97,2,3
98,2,8
99,2,8
100,2,5
101,2,20
102,2,3
103,2,5
104,2,18
105,2,18
106,2,8
107,2,20
108,2,11
109,2,5
110,2,5
111,2,7
112,2,1
113,2,19
114,2,10
115,2,7
116,2,7
117,2,10
118,2,13
119,2,12
120,2,18
121,2,19
122,2,9
123,2,4
124,2,15
125,2,10
126,2,6
127,2,20
128,2,11
129,2,8
130,2,4
131,2,19
132,2,10
133,2,12
134,3,3
135,3,11
136,3,11
137,3,4
138,3,9
139,3,6
140,3,18
141,3,3
142,3,10
143,3,2
144,3,15
145,3,9
146,3,16
147,3,12
148,3,16
149,3,17
150,3,2
151,3,1
152,3,13
153,3,8
154,3,14
155,3,11
156,3,3
157,3,7
158,3,14
159,3,3
160,3,10
161,3,5
162,3,15
163,3,5
164,3,1
165,3,9
166,3,4
167,3,16
168,3,15
169,3,20
170,3,19
171,3,19
172,3,19
173,3,10
174,3,1
175,3,6
176,3,2
177,3,3
178,3,5
179,3,18
180,3,18
181,3,20
182,3,20
183,3,7
184,3,8
185,3,18
186,3,13
187,3,17
188,3,8
189,3,4
190,3,12
191,3,1
192,3,18
193,3,19
194,3,3
195,3,2
196,3,2
197,3,1
198,3,20
199,3,3
200,3,13
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,3,15,3,2023/01/01 23:00,2023/01/02 07:00
2,2,10,17,2023/01/04 07:30,2023/01/04 10:30
3,1,5,14,2023/01/04 04:30,2023/01/04 10:30
4,1,2,18,2023/01/10 19:00,2023/01/10 21:00
5,2,7,14,2023/01/04 05:30,2023/01/05 05:30
6,1,11,15,2023/01/09 20:30,2023/01/10 14:30
7,2,4,16,2023/01/06 04:00,2023/01/07 04:00
8,2,8,4,2023/01/09 14:30,2023/01/10 08:30
9,2,8,11,2023/01/02 04:30,2023/01/02 07:30
10,1,6,12,2023/01/07 15:30,2023/01/08 09:30
11,2,2,20,2023/01/05 21:30,2023/01/06 00:30
12,2,14,18,2023/01/06 07:00,2023/01/06 11:00
13,3,7,18,2023/01/06 15:00,2023/01/06 23:00
14,1,10,13,2023/01/07 11:30,2023/01/07 15:30
15,1,2,1,2023/01/06 18:00,2023/01/06 20:00
16,3,10,14,2023/01/01 12:00,2023/01/01 20:00
17,3,15,19,2023/01/04 12:00,2023/01/04 20:00
