n_S,n_C,n_L,n_K,n_D,B
20,200,3,7000,10,20000
==========
Car ID,Level,Initial station
1,1,5
2,1,13
3,1,13
4,1,20
5,1,11
6,1,18
7,1,17
8,1,3
9,1,14
10,1,13
11,1,18
12,1,3
13,1,11
14,1,3
15,1,7
16,1,16
17,1,10
18,1,17
19,1,6
20,1,12
21,1,12
22,1,5
23,1,11
24,1,17
25,1,10
26,1,10
27,1,15
28,1,16
29,1,15
30,1,14
31,1,12
32,1,17
33,1,2
34,1,12
35,1,17
36,1,3
37,1,3
38,1,6
39,1,18
40,1,13
41,1,6
42,1,19
43,1,9
44,1,19
45,1,19
46,1,9
47,1,13
48,1,11
49,1,20
50,1,10
51,1,6
52,1,7
53,1,20
54,1,14
55,1,3
56,1,6
57,1,17
58,1,1
59,1,6
60,1,14
61,1,16
62,1,9
63,1,11
64,1,14
65,1,4
66,1,5
67,2,13
68,2,18
69,2,20
70,2,15
71,2,2
72,2,2
73,2,8
74,2,19
75,2,10
76,2,4
77,2,19
78,2,17
79,2,16
80,2,7
81,2,13
82,2,10
83,2,11
84,2,7
85,2,18
86,2,1
87,2,13
88,2,2
89,2,10
90,2,19
91,2,16
92,2,7
93,2,20
94,2,10
95,2,3
96,2,1
97,2,14
98,2,17
99,2,18
100,2,6
101,2,6
102,2,1
103,2,16
104,2,13
105,2,11
106,2,15
107,2,8
108,2,14
109,2,7
110,2,17
111,2,8
112,2,1
113,2,1
114,2,16
115,2,5
116,2,12
117,2,1
118,2,13
119,2,16
120,2,10
121,2,9
122,2,13
123,2,4
124,2,18
125,2,6
126,2,19
127,2,20
128,2,13
129,2,5
130,2,11
131,2,12
132,2,4
133,2,12
134,3,19
135,3,18
136,3,18
137,3,11
138,3,3
139,3,12
140,3,14
141,3,14
142,3,1
143,3,4
144,3,5
145,3,6
146,3,10
147,3,13
148,3,3
149,3,15
150,3,10
151,3,11
152,3,5
153,3,5
154,3,12
155,3,4
156,3,15
157,3,2
158,3,3
159,3,17
160,3,12
161,3,19
162,3,20
163,3,4
164,3,18
165,3,4
166,3,8
167,3,19
168,3,4
169,3,5
170,3,11
171,3,9
172,3,11
173,3,14
174,3,15
175,3,3
176,3,5
177,3,16
178,3,6
179,3,18
180,3,18
181,3,10
182,3,15
183,3,3
184,3,11
185,3,9
186,3,9
187,3,17
188,3,1
189,3,3
190,3,1
191,3,2
192,3,11
193,3,3
194,3,10
195,3,5
196,3,8
197,3,6
198,3,15
199,3,10
200,3,13
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,3,2,13,2023/01/06 10:30,2023/01/06 18:30
2,1,12,19,2023/01/04 01:00,2023/01/04 03:00
3,3,11,1,2023/01/04 16:00,2023/01/04 20:00
4,1,8,14,2023/01/08 23:30,2023/01/09 03:30
5,1,17,11,2023/01/03 00:00,2023/01/03 04:00
6,2,6,7,2023/01/01 19:00,2023/01/01 23:00
7,2,14,3,2023/01/09 13:00,2023/01/10 13:00
8,1,8,11,2023/01/07 04:30,2023/01/07 06:30
9,3,1,1,2023/01/05 05:30,2023/01/05 13:30
10,1,9,9,2023/01/05 01:00,2023/01/05 05:00
11,3,6,9,2023/01/01 10:30,2023/01/01 12:30
12,1,15,4,2023/01/06 19:00,2023/01/07 07:00
13,3,3,2,2023/01/04 07:00,2023/01/04 11:00
14,3,20,9,2023/01/03 11:30,2023/01/03 19:30
15,2,17,10,2023/01/09 22:30,2023/01/10 10:30
16,1,7,15,2023/01/09 06:30,2023/01/09 09:30
17,3,14,3,2023/01/10 05:30,2023/01/10 08:30
18,2,20,6,2023/01/01 13:30,2023/01/02 07:30
19,3,15,3,2023/01/03 06:00,2023/01/03 09:00
20,1,10,15,2023/01/06 21:00,2023/01/06 23:00
21,2,20,6,2023/01/07 21:30,2023/01/08 15:30
22,1,3,19,2023/01/04 03:00,2023/01/04 09:00
23,1,19,17,2023/01/02 21:00,2023/01/03 09:00
24,3,13,8,2023/01/08 19:00,2023/01/09 19:00
25,3,16,15,2023/01/08 20:00,2023/01/09 02:00
26,3,15,9,2023/01/06 18:30,2023/01/07 00:30
27,3,2,2,2023/01/05 05:30,2023/01/06 05:30
28,2,8,11,2023/01/03 04:00,2023/01/03 07:00
29,3,13,17,2023/01/03 12:00,2023/01/04 00:00
30,2,15,7,2023/01/06 09:30,2023/01/06 15:30
31,1,4,2,2023/01/01 03:30,2023/01/01 21:30
32,3,2,17,2023/01/08 22:30,2023/01/09 16:30
33,3,19,17,2023/01/02 21:30,2023/01/03 15:30
34,1,19,14,2023/01/04 23:30,2023/01/05 17:30
35,1,13,14,2023/01/05 12:30,2023/01/05 16:30
36,2,14,13,2023/01/06 11:00,2023/01/06 23:00
37,1,9,16,2023/01/06 16:30,2023/01/07 16:30
38,1,17,14,2023/01/02 14:30,2023/01/03 02:30
39,1,3,12,2023/01/05 06:30,2023/01/05 08:30
40,2,19,14,2023/01/06 15:00,2023/01/07 03:00
41,2,14,1,2023/01/02 19:30,2023/01/03 13:30
42,2,20,19,2023/01/10 10:00,2023/01/10 12:00
43,3,13,19,2023/01/09 00:30,2023/01/09 18:30
44,1,9,17,2023/01/09 01:00,2023/01/09 09:00
45,3,2,5,2023/01/09 02:30,2023/01/09 08:30
46,2,15,18,2023/01/09 14:30,2023/01/10 08:30
47,3,18,11,2023/01/03 10:30,2023/01/03 12:30
48,3,17,5,2023/01/03 03:30,2023/01/03 15:30
49,1,18,11,2023/01/08 18:30,2023/01/08 20:30
50,1,8,15,2023/01/02 02:30,2023/01/03 02:30
51,1,8,16,2023/01/04 20:30,2023/01/04 23:30
52,2,5,1,2023/01/01 07:00,2023/01/01 11:00
53,3,20,11,2023/01/04 09:30,2023/01/04 17:30
54,2,9,3,2023/01/01 17:00,2023/01/01 19:00
55,3,1,12,2023/01/04 01:30,2023/01/04 13:30
56,3,12,19,2023/01/05 23:00,2023/01/06 01:00
57,2,14,11,2023/01/04 17:00,2023/01/05 01:00
58,1,16,5,2023/01/06 22:00,2023/01/07 01:00
59,1,12,12,2023/01/08 16:00,2023/01/09 16:00
60,3,9,14,2023/01/02 12:30,2023/01/02 16:30
61,1,20,14,2023/01/01 18:00,2023/01/02 02:00
62,3,19,15,2023/01/09 17:30,2023/01/09 20:30
63,2,4,6,2023/01/07 12:30,2023/01/08 06:30
64,3,13,12,2023/01/05 06:30,2023/01/05 14:30
65,2,11,14,2023/01/02 13:30,2023/01/03 01:30
66,3,8,4,2023/01/01 05:30,2023/01/01 08:30
67,1,17,7,2023/01/05 14:30,2023/01/06 02:30
68,2,18,12,2023/01/03 01:00,2023/01/03 13:00
69,2,3,16,2023/01/05 12:00,2023/01/05 18:00
70,2,9,1,2023/01/05 08:30,2023/01/05 11:30
71,1,17,14,2023/01/02 05:00,2023/01/03 05:00
72,1,10,18,2023/01/07 13:30,2023/01/07 17:30
73,2,14,16,2023/01/09 20:30,2023/01/10 02:30
74,2,3,16,2023/01/03 15:30,2023/01/04 15:30
75,1,19,19,2023/01/08 02:00,2023/01/08 20:00
76,1,2,18,2023/01/06 14:00,2023/01/06 16:00
77,2,8,10,2023/01/01 22:00,2023/01/02 10:00
78,2,6,11,2023/01/01 23:30,2023/01/02 07:30
79,2,16,13,2023/01/05 09:30,2023/01/06 09:30
80,1,1,3,2023/01/04 05:30,2023/01/04 13:30
81,2,6,4,2023/01/06 21:30,2023/01/07 05:30
82,3,6,6,2023/01/08 09:00,2023/01/08 15:00
83,2,6,9,2023/01/01 05:00,2023/01/01 13:00
84,3,11,3,2023/01/06 02:30,2023/01/06 10:30
85,1,19,8,2023/01/03 21:30,2023/01/04 00:30
86,2,5,1,2023/01/06 01:30,2023/01/07 01:30
87,1,10,10,2023/01/04 11:30,2023/01/05 05:30
88,2,15,8,2023/01/06 21:30,2023/01/06 23:30
89,1,16,16,2023/01/01 23:30,2023/01/02 01:30
90,2,20,13,2023/01/01 19:30,2023/01/02 13:30
91,1,5,18,2023/01/05 05:00,2023/01/05 11:00
92,3,18,20,2023/01/09 22:30,2023/01/10 10:30
93,3,7,1,2023/01/05 22:30,2023/01/06 01:30
94,2,4,14,2023/01/08 01:00,2023/01/08 09:00
95,1,18,2,2023/01/04 23:30,2023/01/05 01:30
96,2,12,20,2023/01/09 15:30,2023/01/09 17:30
97,3,17,6,2023/01/06 17:30,2023/01/07 17:30
98,2,4,12,2023/01/08 20:00,2023/01/08 23:00
99,1,19,19,2023/01/01 12:30,2023/01/02 00:30
100,1,20,18,2023/01/01 21:30,2023/01/02 21:30
101,1,14,3,2023/01/07 08:00,2023/01/07 14:00
102,3,16,18,2023/01/03 03:00,2023/01/03 21:00
103,1,13,20,2023/01/06 19:00,2023/01/07 01:00
104,3,13,14,2023/01/03 21:30,2023/01/04 09:30
105,3,7,8,2023/01/06 23:30,2023/01/07 11:30
106,1,1,19,2023/01/05 02:00,2023/01/05 08:00
107,2,11,18,2023/01/06 05:00,2023/01/06 09:00
108,2,19,4,2023/01/08 01:30,2023/01/08 19:30
109,3,10,20,2023/01/02 07:30,2023/01/02 10:30
110,2,8,16,2023/01/05 17:30,2023/01/06 01:30
111,2,4,14,2023/01/03 14:30,2023/01/04 08:30
112,2,18,4,2023/01/07 13:00,2023/01/08 13:00
113,2,11,5,2023/01/05 01:30,2023/01/05 03:30
114,3,4,13,2023/01/10 14:00,2023/01/10 22:00
115,1,11,17,2023/01/06 23:00,2023/01/07 23:00
116,1,13,8,2023/01/09 16:30,2023/01/10 10:30
117,3,16,8,2023/01/05 08:30,2023/01/05 11:30
118,3,12,3,2023/01/02 03:30,2023/01/02 15:30
119,2,16,16,2023/01/06 05:00,2023/01/06 13:00
120,3,2,8,2023/01/04 04:00,2023/01/04 12:00
121,2,13,17,2023/01/07 01:30,2023/01/07 19:30
122,1,4,13,2023/01/08 05:30,2023/01/08 07:30
123,1,4,17,2023/01/06 06:30,2023/01/06 08:30
124,3,8,17,2023/01/02 11:00,2023/01/02 13:00
125,3,17,16,2023/01/10 03:30,2023/01/10 06:30
126,3,20,3,2023/01/06 05:30,2023/01/06 08:30
127,2,5,20,2023/01/09 03:00,2023/01/09 09:00
128,2,4,7,2023/01/05 23:30,2023/01/06 02:30
129,1,11,4,2023/01/03 09:00,2023/01/03 13:00
130,3,6,2,2023/01/03 23:00,2023/01/04 11:00
131,1,5,16,2023/01/02 09:00,2023/01/02 15:00
132,1,6,16,2023/01/09 06:00,2023/01/10 00:00
133,3,6,4,2023/01/03 14:00,2023/01/04 02:00
134,2,20,20,2023/01/08 01:00,2023/01/08 19:00
135,2,7,15,2023/01/08 17:30,2023/01/09 11:30
136,2,9,2,2023/01/07 19:30,2023/01/08 03:30
137,1,6,15,2023/01/02 17:30,2023/01/03 05:30
138,1,19,10,2023/01/09 09:00,2023/01/09 21:00
139,3,11,13,2023/01/07 23:00,2023/01/08 07:00
140,1,17,9,2023/01/09 19:00,2023/01/09 22:00
141,1,8,7,2023/01/06 11:30,2023/01/06 15:30
142,3,9,7,2023/01/07 14:00,2023/01/08 14:00
143,1,3,3,2023/01/04 04:30,2023/01/04 06:30
144,1,15,15,2023/01/04 14:00,2023/01/04 16:00
145,1,12,5,2023/01/06 03:00,2023/01/06 11:00
146,1,7,8,2023/01/03 21:00,2023/01/04 00:00
147,1,9,14,2023/01/04 07:00,2023/01/04 13:00
148,3,7,14,2023/01/07 06:30,2023/01/07 08:30
149,3,1,5,2023/01/08 22:00,2023/01/09 01:00
150,2,11,3,2023/01/01 10:00,2023/01/02 10:00
151,2,19,16,2023/01/08 23:00,2023/01/09 03:00
152,1,18,14,2023/01/10 05:30,2023/01/10 09:30
153,3,17,19,2023/01/04 20:30,2023/01/05 20:30
154,1,18,19,2023/01/07 07:00,2023/01/07 13:00
155,1,1,7,2023/01/05 19:30,2023/01/06 19:30
156,2,19,20,2023/01/05 12:30,2023/01/05 20:30
157,1,17,9,2023/01/08 08:00,2023/01/08 20:00
158,2,2,3,2023/01/06 16:30,2023/01/06 19:30
159,3,3,18,2023/01/02 14:00,2023/01/02 18:00
160,3,5,2,2023/01/03 15:00,2023/01/03 21:00
161,2,7,13,2023/01/01 04:00,2023/01/01 22:00
162,1,16,20,2023/01/06 13:30,2023/01/07 13:30
163,3,4,8,2023/01/07 01:00,2023/01/07 19:00
