n_S,n_C,n_L,n_K,n_D,B
20,200,3,10000,10,20000
==========
Car ID,Level,Initial station
1,1,9
2,1,15
3,1,12
4,1,2
5,1,8
6,1,5
7,1,12
8,1,13
9,1,9
10,1,6
11,1,7
12,1,17
13,1,16
14,1,4
15,1,10
16,1,18
17,1,17
18,1,9
19,1,19
20,1,10
21,1,19
22,1,14
23,1,11
24,1,11
25,1,15
26,1,20
27,1,16
28,1,19
29,1,10
30,1,4
31,1,19
32,1,5
33,1,9
34,1,16
35,1,2
36,1,19
37,1,19
38,1,13
39,1,19
40,1,14
41,1,19
42,1,1
43,1,11
44,1,7
45,1,18
46,1,20
47,1,16
48,1,16
49,1,20
50,1,16
51,1,2
52,1,6
53,1,20
54,1,19
55,1,8
56,1,3
57,1,9
58,1,13
59,1,6
60,1,13
61,1,3
62,1,16
63,1,1
64,1,5
65,1,9
66,1,10
67,2,9
68,2,6
69,2,4
70,2,9
71,2,5
72,2,19
73,2,14
74,2,16
75,2,8
76,2,2
77,2,4
78,2,6
79,2,18
80,2,17
81,2,19
82,2,1
83,2,4
84,2,7
85,2,11
86,2,19
87,2,18
88,2,20
89,2,3
90,2,2
91,2,6
92,2,2
93,2,17
94,2,6
95,2,14
96,2,10
97,2,12
98,2,3
99,2,5
100,2,7
101,2,16
102,2,17
103,2,17
104,2,15
105,2,20
106,2,6
107,2,5
108,2,11
109,2,8
110,2,15
111,2,10
112,2,7
113,2,4
114,2,12
115,2,9
116,2,6
117,2,20
118,2,3
119,2,17
120,2,12
121,2,17
122,2,2
123,2,9
124,2,14
125,2,15
126,2,15
127,2,19
128,2,13
129,2,15
130,2,3
131,2,9
132,2,1
133,2,10
134,3,20
135,3,4
136,3,6
137,3,16
138,3,11
139,3,20
140,3,10
141,3,2
142,3,13
143,3,9
144,3,20
145,3,20
146,3,3
147,3,10
148,3,20
149,3,10
150,3,20
151,3,10
152,3,4
153,3,18
154,3,17
155,3,11
156,3,3
157,3,17
158,3,13
159,3,1
160,3,7
161,3,9
162,3,13
163,3,5
164,3,4
165,3,17
166,3,14
167,3,4
168,3,15
169,3,12
170,3,17
171,3,14
172,3,14
173,3,15
174,3,13
175,3,4
176,3,19
177,3,7
178,3,17
179,3,14
180,3,4
181,3,12
182,3,16
183,3,1
184,3,10
185,3,16
186,3,12
187,3,19
188,3,2
189,3,8
190,3,13
191,3,3
192,3,9
193,3,1
194,3,12
195,3,20
196,3,13
197,3,2
198,3,10
199,3,2
200,3,12
==========
Car level,Hour rate
1,200
2,300
3,500
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,2,18,6,2023/01/03 21:30,2023/01/04 03:30
2,2,1,6,2023/01/02 09:00,2023/01/02 21:00
3,2,3,12,2023/01/03 08:00,2023/01/03 14:00
4,1,11,8,2023/01/07 17:00,2023/01/08 17:00
5,1,16,5,2023/01/01 02:00,2023/01/01 08:00
6,3,19,7,2023/01/08 16:00,2023/01/09 10:00
7,3,12,1,2023/01/04 23:30,2023/01/05 17:30
8,1,9,2,2023/01/03 16:30,2023/01/04 04:30
9,3,12,20,2023/01/09 19:00,2023/01/09 21:00
10,1,8,11,2023/01/04 16:30,2023/01/05 00:30
11,3,16,20,2023/01/08 05:00,2023/01/08 07:00
12,3,13,19,2023/01/06 11:30,2023/01/07 11:30
13,3,9,2,2023/01/06 06:00,2023/01/06 10:00
14,2,7,18,2023/01/07 08:30,2023/01/07 10:30
15,3,11,20,2023/01/09 04:30,2023/01/09 12:30
16,2,18,14,2023/01/07 08:30,2023/01/08 02:30
17,3,14,8,2023/01/03 03:00,2023/01/03 21:00
18,1,15,17,2023/01/05 14:30,2023/01/06 14:30
19,2,9,1,2023/01/09 19:30,2023/01/10 13:30
20,1,19,12,2023/01/04 14:00,2023/01/05 08:00
21,2,17,18,2023/01/05 21:00,2023/01/06 15:00
22,3,13,15,2023/01/06 04:00,2023/01/07 04:00
23,3,14,4,2023/01/10 10:00,2023/01/10 18:00
24,3,18,5,2023/01/05 06:30,2023/01/05 18:30
25,3,10,4,2023/01/07 17:00,2023/01/08 05:00
26,3,18,14,2023/01/05 01:00,2023/01/05 05:00
27,2,4,20,2023/01/05 06:30,2023/01/05 08:30
28,1,10,8,2023/01/08 20:00,2023/01/09 20:00
29,3,11,5,2023/01/02 14:00,2023/01/02 18:00
30,1,11,13,2023/01/09 16:00,2023/01/10 00:00
